year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
2013,8,Peixe Ósseo,Atuns agrupados,Tuna,NA,250,4230
2013,8,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,0.5,5.25
2013,8,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,3,15
2013,8,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,3064,9610.25
2013,8,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,257.9,386.85
2013,8,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,712.7,2443.18
2013,8,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,17322,53625.15
2013,8,Peixe Ósseo,Baiacú,trunkfish,NA,65,228.9
2013,8,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,682,2387
2013,8,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,41346,103051.14
2013,8,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,1024,2762.73
2013,8,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,18,90
2013,8,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,9.7,27.4
2013,8,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,27879,41416.43
2013,8,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,20,40
2013,8,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,116,754
2013,8,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,3479,19475.34
2013,8,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,837,2249.68
2013,8,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,7.5,30
2013,8,Peixe Ósseo,Caratinga,Mojarra,NA,1097.5,4595.5
2013,8,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,539,2695
2013,8,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,207.5,1899.83
2013,8,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,72420,55604
2013,8,Peixe Ósseo,Cavalinha-do-norte,Caballa,Thyrsitops lepidopoides,60,180
2013,8,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,279,3301
2013,8,Peixe Ósseo,Cherne-verdadeiro,Cherne-verdadeiro,NA,160.85,1885.16
2013,8,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,210.3,1523.8
2013,8,Peixe Ósseo,Congro,Argentine Conger,Conger spp.,612,918
2013,8,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,323,1895.5
2013,8,Peixe Ósseo,Corcoroca,Grey Grunt,Haemulon spp.,853,853.75
2013,8,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,259682.4,1045020.2
2013,8,Peixe Ósseo,Curimbatá,Curimbatá,NA,166.2,332.4
2013,8,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,109.75,769.06
2013,8,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,12739.5,111013.92
2013,8,Peixe Ósseo,Enchova-preta,Castor oil fish,Ruvettus pretiosus,160,2640
2013,8,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,16260.1,32129.43
2013,8,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,15356,270336
2013,8,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,8722,12524.23
2013,8,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,106.5,1642.5
2013,8,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,216.9,3859.48
2013,8,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,78475,174005.75
2013,8,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,14410,26510.65
2013,8,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,11017.8,31371.39
2013,8,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,6772.4,71513.51
2013,8,Peixe Ósseo,Linguado-areia,Flatfish,NA,3367,7917.7
2013,8,Peixe Ósseo,Mandi,catfish,NA,100.3,399.28
2013,8,Peixe Ósseo,Manjuba-chata,anchovy,NA,2474.5,49490
2013,8,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,1817.3,6360.55
2013,8,Peixe Ósseo,Manjubas,Manjubas,NA,62.4,396.8
2013,8,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,697.5,7219
2013,8,Peixe Ósseo,Maria-luíza,Croaker,NA,1258.5,1266.83
2013,8,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,5950.6,13636.47
2013,8,Peixe Ósseo,Marimbá,Porgy,NA,15,75
2013,8,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,50,100
2013,8,Peixe Ósseo,Miraguaia,Miraguaia,NA,162.2,449.3
2013,8,Peixe Ósseo,Mistura,Mistura,NA,87558,133578.89
2013,8,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,9696.6,104550.57
2013,8,Peixe Ósseo,Nundiá,Nundiá,NA,103.9,703.2
2013,8,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,169.2,2641.3
2013,8,Peixe Ósseo,Olho-de-boi,Amberjack,NA,55.5,848
2013,8,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,5019,10782.3
2013,8,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,6599,19512.56
2013,8,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,2382,2669.7
2013,8,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,682.9,1714.4
2013,8,Peixe Ósseo,Parambiju,Parambiju,NA,51.8,457.7
2013,8,Peixe Ósseo,Pararê,Pararê,NA,206.3,859.18
2013,8,Peixe Ósseo,Parati,Mullet,NA,10825.9,17100.65
2013,8,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,6.5,15.44
2013,8,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,1746.9,5333.67
2013,8,Peixe Ósseo,Paru,Paru,NA,3586.8,9048.1
2013,8,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,210,1155
2013,8,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,2877.05,41632.85
2013,8,Peixe Ósseo,Pescada-banana,Weakfish,NA,416.9,1737.71
2013,8,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,4648.05,42132.73
2013,8,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,45763.9,716186.4
2013,8,Peixe Ósseo,Pescada-dentão,Weakfish,NA,754.4,7181.78
2013,8,Peixe Ósseo,Pescada-foguete,Weakfish,NA,39746,546728.76
2013,8,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,24,156
2013,8,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,1750,5887.04
2013,8,Peixe Ósseo,Porco,Porco,NA,7668.2,48562.86
2013,8,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,2197.3,14450.65
2013,8,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,548.5,2686.38
2013,8,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,1135.1,15002.5
2013,8,Peixe Ósseo,Robalo,Snook,Centropomus spp.,810,14089.88
2013,8,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,570.5,13390.91
2013,8,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,3474.36,50246.7
2013,8,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,15063.5,33489.94
2013,8,Peixe Ósseo,Saguá,Saguá,NA,9,6.75
2013,8,Peixe Ósseo,Salema,Salema,Sarpa salpa,1.5,2.63
2013,8,Peixe Ósseo,Sapo,Sapo,NA,309,958.5
2013,8,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,1365.7,1689.13
2013,8,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1868095,2159091.57
2013,8,Peixe Ósseo,Sargo,Sargo,NA,81,567.4
2013,8,Peixe Ósseo,Sari-sari,Sari-sari,NA,1139,7086.36
2013,8,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,47,379
2013,8,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,20422.46,150012
2013,8,Peixe Ósseo,Tainha,Mullet,Mugil spp.,35746.6,205984.78
2013,8,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,3189,5688
2013,8,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,78,375.15
2013,8,Peixe Ósseo,Traíra,Traíra,NA,507.7,3081.87
2013,8,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,9203.5,25780
2013,8,Peixe Ósseo,Ubarana,Ubarana,NA,10,30
2013,8,Peixe Ósseo,Vento-leste,Vento-leste,NA,32,80
2013,8,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,106,1033
2013,8,Peixe Ósseo,Xarelete,Black jack,Caranx latus,5,27.5
2013,8,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,119.6,890.8
2013,8,Peixe Ósseo,Xaréu-branco,Jack,NA,405.4,3411.6
2013,8,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,3,10.32
2013,9,Crustáceo,Camarão-estuarino,Shrimp,NA,210.58,10967.03
2013,9,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,2959.68,80219.04
2013,9,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,61633.9,2417874.83
2013,9,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,145743.4,1014889.69
2013,9,Crustáceo,Caranguejo-santola,Caranguejo-santola,NA,2.5,10
2013,9,Crustáceo,Caranguejo-uçá,Crab,NA,7823,6380.87
2013,9,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,4,92
2013,9,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,100,1200
2013,9,Crustáceo,Lagostim-de-iguape,Crayfish,NA,0.5,0
2013,9,Crustáceo,Pitú-de-iguape,Crayfish,NA,316.74,15267.06
2013,9,Crustáceo,Sapateira,Edible crab,Cancer pagurus,293,4879
2013,9,Crustáceo,Siri-azul,Crab,NA,2826.5,26670.34
2013,9,Crustáceo,Siri-candeia,Crab,NA,551.5,1378.75
2013,9,Crustáceo,Siris agrupados,Crab,NA,276.01,1341.32
2013,9,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,20,100
2013,9,Molusco,Lula,Squid,Loligo sanpaulensis,2496,18555.2
2013,9,Molusco,Lula-branca,Lula-branca,NA,1.3,13
2013,9,Molusco,Mexilhão,Mussel,Perna perna,49.7,405.3
2013,9,Molusco,Mexilhão-do-mangue,Mussel,NA,228.9,1258.95
2013,9,Molusco,Ostra,Oyster,Crassostrea spp.,24532.86,3548.37
2013,9,Molusco,Polvo,Octopus,Octopus spp.,81482.3,859237.05
2013,9,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,1240,9690.6
2013,9,Peixe Cartilaginoso,Cação-anjo,Shark,NA,625,1884.28
2013,9,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,590,3209.6
2013,9,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,120,1200
2013,9,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,155,1816.25
2013,9,Peixe Cartilaginoso,Cações agrupados,Shark,NA,875.3,10647.9
2013,9,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,839,3392.5
2013,9,Peixe Cartilaginoso,Machote,Spinner Shark,NA,30.5,305
2013,9,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,2800,2648.3
2013,9,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,4052.4,5935.27
2013,9,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,127.5,389.75
2013,9,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1834.7,4592.93
2013,9,Peixe Ósseo,Acará,Acará,NA,61.5,184.5
2013,9,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,59.5,78.64
2013,9,Peixe Ósseo,Amboré,Amboré,NA,18.18,136.35
2013,9,Peixe Ósseo,Atuns agrupados,Tuna,NA,270,4590
2013,9,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,0.3,3.15
2013,9,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,4,14
2013,9,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,3739.7,14781.08
2013,9,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,583.4,875.1
2013,9,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,1509.8,7137.57
2013,9,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,19811,69026.08
2013,9,Peixe Ósseo,Baiacú,trunkfish,NA,63.8,213.69
2013,9,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,70,168
2013,9,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,56021.9,141879.29
2013,9,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,1170.1,6616.08
2013,9,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,99,283.25
2013,9,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,2,9.5
2013,9,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,23555,42835.22
2013,9,Peixe Ósseo,Cangoá,Cangoá,NA,14,10.5
2013,9,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,28,56
2013,9,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,102,582
2013,9,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,6350,20481.19
2013,9,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,1015.9,2985.13
2013,9,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,57,300
2013,9,Peixe Ósseo,Caratinga,Mojarra,NA,973.5,3693.06
2013,9,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,955.4,5114.63
2013,9,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,267,693
2013,9,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,14.8,152
2013,9,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,170843,143036.25
2013,9,Peixe Ósseo,Cavalinha-do-norte,Caballa,Thyrsitops lepidopoides,258,774
2013,9,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,114,1425
2013,9,Peixe Ósseo,Cherne-verdadeiro,Cherne-verdadeiro,NA,16000,187520
2013,9,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,3778.6,11865.95
2013,9,Peixe Ósseo,Congro,Argentine Conger,Conger spp.,590,885
2013,9,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,39,348
2013,9,Peixe Ósseo,Corcoroca,Grey Grunt,Haemulon spp.,500,100
2013,9,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,282849.2,1408715.51
2013,9,Peixe Ósseo,Curimbatá,Curimbatá,NA,245,490
2013,9,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,71,1156
2013,9,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,13539.7,111864.67
2013,9,Peixe Ósseo,Enchova-preta,Castor oil fish,Ruvettus pretiosus,46,759
2013,9,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,17507.5,34292.94
2013,9,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,13390,155430
2013,9,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,8137.6,21237.5
2013,9,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,112,720
2013,9,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,1455.9,20539.75
2013,9,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,80058.9,181358.5
2013,9,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,14003.4,21738.38
2013,9,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,3042.4,8914.14
2013,9,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,4456.7,44121.07
2013,9,Peixe Ósseo,Linguado-areia,Flatfish,NA,1781,4609.23
2013,9,Peixe Ósseo,Mandi,catfish,NA,145.7,395.75
2013,9,Peixe Ósseo,Manjuba-chata,anchovy,NA,250,5000
2013,9,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,5935.5,35357.91
2013,9,Peixe Ósseo,Manjubas,Manjubas,NA,92,874
2013,9,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,75,900
2013,9,Peixe Ósseo,Maria-luíza,Croaker,NA,1586,3247.43
2013,9,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,1935.5,5736.5
2013,9,Peixe Ósseo,Miraguaia,Miraguaia,NA,186.5,754.75
2013,9,Peixe Ósseo,Mistura,Mistura,NA,103144.6,200643.58
2013,9,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,976,7455
2013,9,Peixe Ósseo,Nundiá,Nundiá,NA,330,1513.88
2013,9,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,356.5,6604
2013,9,Peixe Ósseo,Olho-de-boi,Amberjack,NA,211,4220
2013,9,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,1337,2865.77
2013,9,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,12023.8,51163.62
2013,9,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,2002.8,2488.87
2013,9,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,204.4,426.94
2013,9,Peixe Ósseo,Parambiju,Parambiju,NA,78.5,668
2013,9,Peixe Ósseo,Pararê,Pararê,NA,55,242.95
2013,9,Peixe Ósseo,Parati,Mullet,NA,13556.7,21196.51
2013,9,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,977,2901.75
2013,9,Peixe Ósseo,Paru,Paru,NA,2184,6329.63
2013,9,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,347,2121
2013,9,Peixe Ósseo,Peixe-voador,Flying fish,Hirundichthys affinis,15,30
2013,9,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,2149.2,30239.47
2013,9,Peixe Ósseo,Pescada-banana,Weakfish,NA,895.4,5225.9
2013,9,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,10879.2,111983.1
2013,9,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,22373.4,301840.75
2013,9,Peixe Ósseo,Pescada-dentão,Weakfish,NA,830.6,7878.1
2013,9,Peixe Ósseo,Pescada-foguete,Weakfish,NA,66132.2,487566.86
2013,9,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,175.5,709.5
2013,9,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,1767.7,5634
2013,9,Peixe Ósseo,Porco,Porco,NA,7006.5,44116.8
2013,9,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,2357.3,15940.15
2013,9,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,888,5389.75
2013,9,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,725.1,8907.4
2013,9,Peixe Ósseo,Robalo,Snook,Centropomus spp.,1185.2,19730.65
2013,9,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,805.5,15731
2013,9,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,3180.8,30642.96
2013,9,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,15123,31115.75
2013,9,Peixe Ósseo,Saguá,Saguá,NA,4,4
2013,9,Peixe Ósseo,Saguaru,Saguaru,NA,30,210
2013,9,Peixe Ósseo,Salema,Salema,Sarpa salpa,20.5,28
2013,9,Peixe Ósseo,Sapo,Sapo,NA,246,799.95
2013,9,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,2041.6,1556.51
2013,9,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,2638288,2556800.67
2013,9,Peixe Ósseo,Sargo,Sargo,NA,71.9,591.7
2013,9,Peixe Ósseo,Sari-sari,Sari-sari,NA,2857.1,16102.96
2013,9,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,110,151.25
2013,9,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,53,366.42
2013,9,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,5088.2,40283.33
2013,9,Peixe Ósseo,Tainha,Mullet,Mugil spp.,41266.5,241329.78
2013,9,Peixe Ósseo,Tajibucu,Tajibucu,NA,3.5,24.5
2013,9,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,2383,4682.15
2013,9,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,195.9,801.6
2013,9,Peixe Ósseo,Traíra,Traíra,NA,1021.4,5282
2013,9,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,11059,30056.05
2013,9,Peixe Ósseo,Ubarana,Ubarana,NA,4,14
2013,9,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,22.8,233.4
2013,9,Peixe Ósseo,Xarelete,Black jack,Caranx latus,35,315
2013,9,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,116,541.75
2013,9,Peixe Ósseo,Xaréu-branco,Jack,NA,219.4,1959.8
2013,9,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,1415,4630
2013,10,Crustáceo,Camarão-estuarino,Shrimp,NA,433.57,15823.92
2013,10,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,2022.76,54849.21
2013,10,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,41371.6,1636314.85
2013,10,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,169892.1,1367732.38
2013,10,Crustáceo,Caranguejo-santola,Caranguejo-santola,NA,10,200
2013,10,Crustáceo,Caranguejo-uçá,Crab,NA,2253.6,11268
2013,10,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,10.1,264.23
2013,10,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,160,2640
2013,10,Crustáceo,Pitú-de-iguape,Crayfish,NA,477.12,13474.76
2013,10,Crustáceo,Sapateira,Edible crab,Cancer pagurus,234.5,5161.83
2013,10,Crustáceo,Siri-azul,Crab,NA,3737.98,36721.22
2013,10,Crustáceo,Siri-candeia,Crab,NA,439,827
2013,10,Crustáceo,Siris agrupados,Crab,NA,258.44,949.25
2013,10,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,30,150
2013,10,Molusco,Lula,Squid,Loligo sanpaulensis,1569.7,13004.87
2013,10,Molusco,Lula-branca,Lula-branca,NA,1,5
2013,10,Molusco,Mexilhão,Mussel,Perna perna,37,603
2013,10,Molusco,Mexilhão-do-mangue,Mussel,NA,217.9,1743.2
2013,10,Molusco,Ostra,Oyster,Crassostrea spp.,20844.64,73528.94
2013,10,Molusco,Polvo,Octopus,Octopus spp.,73044.2,822999.4
2013,10,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,4800,38400
2013,10,Peixe Cartilaginoso,Cação-anjo,Shark,NA,631.7,2427.8
2013,10,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,4723,25999.5
2013,10,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,97.7,717.02
2013,10,Peixe Cartilaginoso,Cações agrupados,Shark,NA,7402.5,56588.12
2013,10,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,530.8,4850.85
2013,10,Peixe Cartilaginoso,Machote,Spinner Shark,NA,946,7570
2013,10,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,2870,2731
2013,10,Peixe Cartilaginoso,Raia-emplastro-castelnaui,Ray,NA,90,74.25
2013,10,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,4563.4,8105.47
2013,10,Peixe Cartilaginoso,Raia-ticonha,Raia-ticonha,NA,35,245
2013,10,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,64.9,509.65
2013,10,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1990.6,6238.53
2013,10,Peixe Ósseo,Acará,Acará,NA,5.4,16.2
2013,10,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,2292.5,4101.33
2013,10,Peixe Ósseo,Agulhão-vela platypterus,Agulhão-vela platypterus,NA,21,84
2013,10,Peixe Ósseo,Atuns agrupados,Tuna,NA,280,4760
2013,10,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,3,45
2013,10,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,0.6,9
2013,10,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,3367.71,10467.29
2013,10,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,458,687
2013,10,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,268.7,827.9
2013,10,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,52101.8,183070.42
2013,10,Peixe Ósseo,Baiacú,trunkfish,NA,25,130
2013,10,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,65995.1,209242.52
2013,10,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,3936.1,13961.04
2013,10,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,194,489.5
2013,10,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,229,343.5
2013,10,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,526,857
2013,10,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,172.8,1192
2013,10,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,27188,46511.09
2013,10,Peixe Ósseo,Cangoá,Cangoá,NA,4,3
2013,10,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,6,12
2013,10,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,184.8,2012
2013,10,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,42156.7,189034.8
2013,10,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,3079.9,14908.55
2013,10,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,113,769.25
2013,10,Peixe Ósseo,Caratinga,Mojarra,NA,1724.7,5928.7
2013,10,Peixe Ósseo,Carpa,Common carp,Cyprinus carpio,39,75.66
2013,10,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,1058.8,5294
2013,10,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,23263.3,58616.5
2013,10,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,43.3,835.2
2013,10,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,62307,177921
2013,10,Peixe Ósseo,Cavalinha-do-norte,Caballa,Thyrsitops lepidopoides,182,546
2013,10,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,93,837
2013,10,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,886,4061.87
2013,10,Peixe Ósseo,Congro,Argentine Conger,Conger spp.,904,1356
2013,10,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,277,2207.5
2013,10,Peixe Ósseo,Corcoroca,Grey Grunt,Haemulon spp.,391,693.75
