code,carac,description,month,year,value_uss,quantity_kg
30357,export,"Swordfish (xiphias galdius), frozen",1,2014,141416,27120
30559,export,"Dried fish, salted, not smoked (excl. cod and other fillets)",1,2014,183,12
30329,export,"Frozen salmonidae (excl. Pacific salmon, Atlantic salmon, Danube salmon and trout)",12,2014,33231,22680
30341,export,Frozen albacore or longfinned tunas Thunnus alalunga,12,2014,1475,530
30244,export,"Mackerel, fresh or chilled",11,2014,2363,268
30341,export,Frozen albacore or longfinned tunas Thunnus alalunga,11,2014,1475,530
30354,export,"Cavalinhas, frozen",11,2014,178,205
30474,export,"Fillets of hake and abrotea, frozen",10,2014,7136,1500
30389,export,"Other fish, excluding livers and roes",10,2014,1718,100
30449,export,"Other fish fillets, fresh or chilled",10,2014,1257,136
30341,export,Frozen albacore or longfinned tunas Thunnus alalunga,9,2014,117282,41534
30459,export,"Other fish fillets, fresh or chilled",9,2014,1859,163
30499,export,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",9,2014,486,45
30354,export,"Cavalinhas, frozen",8,2014,159847,164265
30285,export,"Pargos ou sargos (sparidae), fresh or chilled",8,2014,13191,1550
30627,export,"Other prawns, not frozen",8,2014,329,30
30289,export,"Other fish, excluding livers and roes",8,2014,148,30
30354,export,"Cavalinhas, frozen",7,2014,304865,288000
30445,export,Fillets and other meat of swordfish (Xyphias gladius),7,2014,12786,964
30243,export,"Sardines (Sardina pilchardus, etc.), anchovies, fresh or chilled",7,2014,12758,8505
30481,export,"Fillets of pacific, atlantic and danube salmon, frozen",7,2014,11700,900
30471,export,"Fillets of cods from atlantic,pacific,greenland, frozen",7,2014,8550,900
30483,export,"Flatfish fillets, frozen",7,2014,7500,1000
30354,export,"Cavalinhas, frozen",6,2014,79080,72000
30199,export,"Live fish (excl. ornamental fish, trout [Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster], eels [Anguilla spp.], carp, bluefin tunas [Thunnus thynnus] a",6,2014,2900,15
30510,export,"Flours, meals and pellets of fish, fit for human consumption",6,2014,2715,50
30289,export,"Other fish, excluding livers and roes",6,2014,102,20
30719,export,Other live oysters,6,2014,49,10
30354,export,"Cavalinhas, frozen",5,2014,230840,216600
30459,export,"Other fish fillets, fresh or chilled",5,2014,10980,1153
30199,export,"Live fish (excl. ornamental fish, trout [Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster], eels [Anguilla spp.], carp, bluefin tunas [Thunnus thynnus] a",5,2014,6938,135
30481,export,"Fillets of pacific, atlantic and danube salmon, frozen",4,2014,11700,900
30459,export,"Other fish fillets, fresh or chilled",4,2014,10808,1112
30471,export,"Fillets of cods from atlantic,pacific,greenland, frozen",4,2014,8550,900
30483,export,"Flatfish fillets, frozen",4,2014,7500,1000
30289,export,"Other fish, excluding livers and roes",4,2014,543,80
30617,export,"Other shrimps and prawns, frozen",3,2014,667470,81600
30341,export,Frozen albacore or longfinned tunas Thunnus alalunga,3,2014,2616,999
30199,export,"Live fish (excl. ornamental fish, trout [Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster], eels [Anguilla spp.], carp, bluefin tunas [Thunnus thynnus] a",3,2014,2000,40
30459,export,"Other fish fillets, fresh or chilled",3,2014,1906,208
30617,export,"Other shrimps and prawns, frozen",2,2014,347616,40800
30454,export,"Fillets of swordfish (xyphias gladius),fresh or chilled",2,2014,25545,4174
30459,export,"Other fish fillets, fresh or chilled",2,2014,7976,884
30454,export,"Fillets of swordfish (xyphias gladius),fresh or chilled",1,2014,9388,1534
30459,export,"Other fish fillets, fresh or chilled",1,2014,8779,754
30289,export,"Other fish, excluding livers and roes",1,2014,995,140
30289,export,"Other fish, excluding livers and roes",1,2014,71,10
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",7,2015,11388688,337157
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",7,2015,1414985,62040
30389,export,"Other fish, excluding livers and roes",7,2015,3202826,541635
30389,export,"Other fish, excluding livers and roes",7,2015,785970,309280
30572,export,"Heads, tails, and swim bladders of fish",7,2015,2067335,54687
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",7,2015,675337,104574
30289,export,"Other fish, excluding livers and roes",7,2015,266814,62213
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",7,2015,487600,64786
30389,export,"Other fish, excluding livers and roes",7,2015,615819,224637
30111,export,Freshwater ornamental fish,7,2015,405155,4157
30617,export,"Other shrimps and prawns, frozen",7,2015,1258653,93632
30571,export,Shark fins,7,2015,112143,3716
30339,export,"Frozen flat fish Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae (excl. halibut, plaice and sole)",7,2015,181422,89570
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,7,2015,181477,23205
30382,export,"Skates (Rajidae), frozen",7,2015,468143,149730
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,7,2015,169184,22579
30357,export,"Swordfish (xiphias galdius), frozen",7,2015,199015,38204
30342,export,Frozen yellowfin tunas Thunnus albacares,7,2015,90551,55898
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",7,2015,43200,5448
30489,export,"Other fish fillets, frozen",7,2015,63906,4887
30389,export,"Other fish, excluding livers and roes",7,2015,185122,33713
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",7,2015,362014,43407
30389,export,"Other fish, excluding livers and roes",7,2015,263600,166000
30489,export,"Other fish fillets, frozen",7,2015,122035,32619
30119,export,Other live ornamental fish,7,2015,17323,158
30344,export,Frozen bigeye tunas Thunnus obesus,7,2015,8159,2773
30449,export,"Other fish fillets, fresh or chilled",7,2015,9215,1138
30341,export,Frozen albacore or longfinned tunas Thunnus alalunga,7,2015,1379,565
30389,export,"Other fish, excluding livers and roes",6,2015,2235369,370907
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",6,2015,9967071,297274
30389,export,"Other fish, excluding livers and roes",6,2015,520536,244401
30572,export,"Heads, tails, and swim bladders of fish",6,2015,1543796,36783
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",6,2015,362930,54652
30289,export,"Other fish, excluding livers and roes",6,2015,286538,69143
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",6,2015,21978,1110
30389,export,"Other fish, excluding livers and roes",6,2015,449878,159769
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",6,2015,464778,67857
30382,export,"Skates (Rajidae), frozen",6,2015,482140,156680
30111,export,Freshwater ornamental fish,6,2015,676831,3639
30489,export,"Other fish fillets, frozen",6,2015,68460,5178
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,6,2015,152747,18358
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,6,2015,145154,18813
30571,export,Shark fins,6,2015,96473,3010
30389,export,"Other fish, excluding livers and roes",6,2015,307043,194365
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",6,2015,21600,2724
30489,export,"Other fish fillets, frozen",6,2015,234166,21460
30389,export,"Other fish, excluding livers and roes",6,2015,124691,20773
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",6,2015,324469,41498
30119,export,Other live ornamental fish,6,2015,9234,128
30489,export,"Other fish fillets, frozen",6,2015,3224,237
30389,export,"Other fish, excluding livers and roes",6,2015,2592,500
30499,export,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",6,2015,81280,7074
30461,export,"Fillets of tilapias (oreochromis spp.), frozen",6,2015,117360,17055
30389,export,"Other fish, excluding livers and roes",5,2015,415240,128407
30343,export,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,5,2015,1701667,955933
30572,export,"Heads, tails, and swim bladders of fish",5,2015,1533804,33092
30289,export,"Other fish, excluding livers and roes",5,2015,382952,82192
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,5,2015,391991,43638
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",5,2015,351656,58258
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",5,2015,187767,26474
30111,export,Freshwater ornamental fish,5,2015,594427,4961
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,5,2015,287922,32232
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",5,2015,54000,6810
30382,export,"Skates (Rajidae), frozen",5,2015,565840,179770
30489,export,"Other fish fillets, frozen",5,2015,307684,38999
30342,export,Frozen yellowfin tunas Thunnus albacares,5,2015,184211,109153
30389,export,"Other fish, excluding livers and roes",5,2015,689970,113514
30389,export,"Other fish, excluding livers and roes",5,2015,240236,45698
30571,export,Shark fins,5,2015,54940,1664
30389,export,"Other fish, excluding livers and roes",5,2015,584622,338360
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",5,2015,621332,73822
30119,export,Other live ornamental fish,5,2015,20442,287
30289,export,"Other fish, excluding livers and roes",5,2015,2907,600
30289,export,"Other fish, excluding livers and roes",4,2015,400127,84415
30389,export,"Other fish, excluding livers and roes",4,2015,495179,143650
30572,export,"Heads, tails, and swim bladders of fish",4,2015,2031568,52744
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",4,2015,431012,70395
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,4,2015,366716,40986
30111,export,Freshwater ornamental fish,4,2015,386860,4767
30343,export,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,4,2015,2131100,1092872
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",4,2015,219361,28561
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,4,2015,202490,21816
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",4,2015,32400,4086
30617,export,"Other shrimps and prawns, frozen",4,2015,747863,56880
30489,export,"Other fish fillets, frozen",4,2015,93829,25591
30389,export,"Other fish, excluding livers and roes",4,2015,484656,276080
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",4,2015,100,2
30382,export,"Skates (Rajidae), frozen",4,2015,485456,152580
30571,export,Shark fins,4,2015,96427,3249
30389,export,"Other fish, excluding livers and roes",4,2015,217807,44475
30389,export,"Other fish, excluding livers and roes",4,2015,14665,12564
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",4,2015,751672,86770
30119,export,Other live ornamental fish,4,2015,37485,412
30499,export,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",4,2015,75921,10370
30289,export,"Other fish, excluding livers and roes",4,2015,1905,400
30389,export,"Other fish, excluding livers and roes",4,2015,59775,10316
30449,export,"Other fish fillets, fresh or chilled",4,2015,412,45
30289,export,"Other fish, excluding livers and roes",3,2015,473826,103337
30343,export,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,3,2015,1070184,548812
30389,export,"Other fish, excluding livers and roes",3,2015,810917,297331
30572,export,"Heads, tails, and swim bladders of fish",3,2015,1807762,38241
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,3,2015,706060,74174
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",3,2015,388075,69200
30111,export,Freshwater ornamental fish,3,2015,545969,6616
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",3,2015,240960,33900
30389,export,"Other fish, excluding livers and roes",3,2015,49821,20140
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,3,2015,180371,19687
30389,export,"Other fish, excluding livers and roes",3,2015,191105,32921
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",3,2015,14080,362
30389,export,"Other fish, excluding livers and roes",3,2015,361873,71995
30389,export,"Other fish, excluding livers and roes",3,2015,221084,120760
30382,export,"Skates (Rajidae), frozen",3,2015,644440,205220
30571,export,Shark fins,3,2015,70291,2818
30119,export,Other live ornamental fish,3,2015,43530,497
30489,export,"Other fish fillets, frozen",3,2015,168668,35951
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",3,2015,582362,70975
30389,export,"Other fish, excluding livers and roes",2,2015,582302,217089
30572,export,"Heads, tails, and swim bladders of fish",2,2015,988054,23892
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,2,2015,538160,58878
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",2,2015,142031,23272
30289,export,"Other fish, excluding livers and roes",2,2015,249994,51688
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",2,2015,152236,22425
30111,export,Freshwater ornamental fish,2,2015,346931,4711
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,2,2015,126184,13717
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",2,2015,50055,2420
30489,export,"Other fish fillets, frozen",2,2015,266940,18967
30382,export,"Skates (Rajidae), frozen",2,2015,235500,74220
30342,export,Frozen yellowfin tunas Thunnus albacares,2,2015,57368,27318
30389,export,"Other fish, excluding livers and roes",2,2015,311143,150750
30389,export,"Other fish, excluding livers and roes",2,2015,203828,46212
30499,export,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",2,2015,89054,10165
30389,export,"Other fish, excluding livers and roes",2,2015,144277,24679
30571,export,Shark fins,2,2015,42776,1259
30462,export,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",2,2015,21450,3300
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",2,2015,352194,42439
30119,export,Other live ornamental fish,2,2015,23706,183
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",2,2015,991515,27233
30489,export,"Other fish fillets, frozen",2,2015,1295,70
30572,export,"Heads, tails, and swim bladders of fish",1,2015,1679507,40710
30389,export,"Other fish, excluding livers and roes",1,2015,813718,361920
30389,export,"Other fish, excluding livers and roes",1,2015,299967,51717
30389,export,"Other fish, excluding livers and roes",1,2015,7013,4230
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",1,2015,236289,37314
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,1,2015,280997,30723
