year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
2014,9,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,5,35
2014,9,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,789,2972.95
2014,9,Peixe Ósseo,Paru,Paru,NA,2762.6,5920.4
2014,9,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,2389.9,30491.67
2014,9,Peixe Ósseo,Pescada-banana,Weakfish,NA,61,335
2014,9,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,14586.7,155771.23
2014,9,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,3390.5,52504
2014,9,Peixe Ósseo,Pescada-dentão,Weakfish,NA,1223.7,11706.73
2014,9,Peixe Ósseo,Pescada-foguete,Weakfish,NA,75171.64,565087.09
2014,9,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,162,1709.5
2014,9,Peixe Ósseo,Piava,Piava,NA,29,290
2014,9,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,700.5,2156.17
2014,9,Peixe Ósseo,Porco,Porco,NA,6543.2,56289.83
2014,9,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,2000,14508.33
2014,9,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,476.5,1825
2014,9,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,524.7,4825.78
2014,9,Peixe Ósseo,Robalo,Snook,Centropomus spp.,1515,23572.85
2014,9,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,564.8,13830.9
2014,9,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,2594.76,38095.05
2014,9,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,18956,41987
2014,9,Peixe Ósseo,Sabão,Sabão,NA,87,130.5
2014,9,Peixe Ósseo,Saguá,Saguá,NA,23,134
2014,9,Peixe Ósseo,Salema,Salema,Sarpa salpa,3,6
2014,9,Peixe Ósseo,Sapo,Sapo,NA,2359,8057.2
2014,9,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,4775.8,3182.33
2014,9,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,2101106,3195724.47
2014,9,Peixe Ósseo,Sargo,Sargo,NA,59,479.75
2014,9,Peixe Ósseo,Sari-sari,Sari-sari,NA,1421.7,4301.65
2014,9,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,12,72
2014,9,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,3095.7,24982.63
2014,9,Peixe Ósseo,Tainha,Mullet,Mugil spp.,34807.94,219801.72
2014,9,Peixe Ósseo,Tilápia,Tilapia,NA,4,20
2014,9,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,2768,7485.67
2014,9,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,342,1657
2014,9,Peixe Ósseo,Traíra,Traíra,NA,838.2,6282.95
2014,9,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,4087.8,9950.97
2014,9,Peixe Ósseo,Ubarana,Ubarana,NA,15,45
2014,9,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,316,1936
2014,9,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,26.7,257.7
2014,9,Peixe Ósseo,Xaréu-branco,Jack,NA,226,2260
2014,9,,,#N/A,#N/A,0,0
2014,10,Crustáceo,Camarão-cristalino,Shrimp,NA,470,2820
2014,10,Crustáceo,Camarão-estuarino,Shrimp,NA,431.35,22681
2014,10,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,6356.81,207800.62
2014,10,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,15384.5,758347
2014,10,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,270501.7,1854191.83
2014,10,Crustáceo,Caranguejo-uçá,Crab,NA,744.57,3454
2014,10,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,7.7,246.4
2014,10,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,3335,32810
2014,10,Crustáceo,Lagostim-de-iguape,Crayfish,NA,0.2,0
2014,10,Crustáceo,Pitú-de-iguape,Crayfish,NA,421.1,14781
2014,10,Crustáceo,Sapateira,Edible crab,Cancer pagurus,136,2088
2014,10,Crustáceo,Siri-azul,Crab,NA,9007.6,76511.5
2014,10,Crustáceo,Siri-candeia,Crab,NA,333,1290
2014,10,Crustáceo,Siris agrupados,Crab,NA,208.35,702.42
2014,10,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,110,220
2014,10,Molusco,Lula,Squid,Loligo sanpaulensis,1383.7,17749.45
2014,10,Molusco,Lula-branca,Lula-branca,NA,9.9,99
2014,10,Molusco,Mexilhão,Mussel,Perna perna,61,738
2014,10,Molusco,Mexilhão-do-mangue,Mussel,NA,550.9,2300
2014,10,Molusco,Ostra,Oyster,Crassostrea spp.,13955.65,45628.09
2014,10,Molusco,Polvo,Octopus,Octopus spp.,35188.5,569385.5
2014,10,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,2148,20817.5
2014,10,Peixe Cartilaginoso,Cação-anjo,Shark,NA,69,511.4
2014,10,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,2370,17070
2014,10,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,409.55,2397.15
2014,10,Peixe Cartilaginoso,Cações agrupados,Shark,NA,4836.26,51135.36
2014,10,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,733.48,5080.81
2014,10,Peixe Cartilaginoso,Machote,Spinner Shark,NA,825,6250.75
2014,10,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,4107,7365.6
2014,10,Peixe Cartilaginoso,Raia-emplastro-castelnaui,Ray,NA,309,463.5
2014,10,Peixe Cartilaginoso,Raia-manteiga,Raia-manteiga,NA,8,120
2014,10,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,9451.6,21805.53
2014,10,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,13.3,83.5
2014,10,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,22720,57675.83
2014,10,Peixe Ósseo,Acará,Acará,NA,56.5,156.5
2014,10,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,991,1646
2014,10,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,3,0
2014,10,Peixe Ósseo,Agulhão-vela,Atlantic sailfish,Istiophorus albicans,50,450
2014,10,Peixe Ósseo,Amboré,Amboré,NA,44.55,490
2014,10,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,2,30
2014,10,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,2611.45,4193.68
2014,10,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,14.7,57.9
2014,10,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,393.3,1036.8
2014,10,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,53544.27,183345.18
2014,10,Peixe Ósseo,Baiacú,trunkfish,NA,2.5,17.5
2014,10,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,514,2024
2014,10,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,63976.74,176197.68
2014,10,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,2895.8,8991.23
2014,10,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,104,260
2014,10,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,189,567
2014,10,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,16,104
2014,10,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,26743.5,61902.6
2014,10,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,3,19.5
2014,10,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,147.5,932.5
2014,10,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,29840.5,132386.58
2014,10,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,2582.8,11959.65
2014,10,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,57.5,806.88
2014,10,Peixe Ósseo,Caratinga,Mojarra,NA,2550.5,5564.43
2014,10,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,867.4,4343.5
2014,10,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,1344,2477
2014,10,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,3,30
2014,10,Peixe Ósseo,Chernes agrupados,#N/A,#N/A,6,90
2014,10,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,666,10067.25
2014,10,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,12689,134490
2014,10,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,186228.31,871509.19
2014,10,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,2980,24020
2014,10,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,779.5,7351.25
2014,10,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,16886.1,26380.38
2014,10,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,457,5533
2014,10,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,1877.4,5121.53
2014,10,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,1050,1700
2014,10,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,1876.3,35629.75
2014,10,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,126959.5,433495.8
2014,10,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,20390,31232.37
2014,10,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,10007.1,24265.71
2014,10,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,7209.9,77334.47
2014,10,Peixe Ósseo,Linguado-areia,Flatfish,NA,11666,23594.1
2014,10,Peixe Ósseo,Mandi,catfish,NA,84.5,246.9
2014,10,Peixe Ósseo,Manjuba-chata,anchovy,NA,50,200
2014,10,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,42034.8,258879.12
2014,10,Peixe Ósseo,Manjubas,Manjubas,NA,4.2,33.6
2014,10,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,855,3323
2014,10,Peixe Ósseo,Maria-luíza,Croaker,NA,2465.5,2485.25
2014,10,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,7700.5,30225.05
2014,10,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,7983,21427.5
2014,10,Peixe Ósseo,Miraguaia,Miraguaia,NA,287.7,1226.75
2014,10,Peixe Ósseo,Mistura,Mistura,NA,84404.7,158166.28
2014,10,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,302.1,3686.4
2014,10,Peixe Ósseo,Nundiá,Nundiá,NA,26,54.5
2014,10,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,201.6,3342
2014,10,Peixe Ósseo,Olho-de-boi,Amberjack,NA,339.8,7309.6
2014,10,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,7437,17147.67
2014,10,Peixe Ósseo,Outras espécies,Outras espécies,NA,20,0
2014,10,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,28359,31119.25
2014,10,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,1431,2824.6
2014,10,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,534.5,1298.38
2014,10,Peixe Ósseo,Parambiju,Parambiju,NA,38,730
2014,10,Peixe Ósseo,Pararê,Pararê,NA,520.3,822
2014,10,Peixe Ósseo,Parati,Mullet,NA,13217.2,33853.69
2014,10,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,3,10.5
2014,10,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,475,1543.4
2014,10,Peixe Ósseo,Paru,Paru,NA,2257.3,5977.01
2014,10,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,15,285
2014,10,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,4040.5,62436.65
2014,10,Peixe Ósseo,Pescada-banana,Weakfish,NA,820.5,3305.5
2014,10,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,18317.5,169403.4
2014,10,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,481.5,5114.25
2014,10,Peixe Ósseo,Pescada-dentão,Weakfish,NA,6635.2,60954.55
2014,10,Peixe Ósseo,Pescada-foguete,Weakfish,NA,83320.26,681097.99
2014,10,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,175.5,1309
2014,10,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,957.4,3806.8
2014,10,Peixe Ósseo,Porco,Porco,NA,11188.8,100044.45
2014,10,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,4390,31068.5
2014,10,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,309.5,1311.25
2014,10,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,1856.15,16438.53
2014,10,Peixe Ósseo,Robalo,Snook,Centropomus spp.,259.18,4108.31
2014,10,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1850.2,46406.08
2014,10,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,12223.28,184076.58
2014,10,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,25683,53343.75
2014,10,Peixe Ósseo,Sabão,Sabão,NA,315.5,473.25
2014,10,Peixe Ósseo,Saguá,Saguá,NA,21,96
2014,10,Peixe Ósseo,Salema,Salema,Sarpa salpa,33,98
2014,10,Peixe Ósseo,Sapo,Sapo,NA,5588.5,15550
2014,10,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,3285,2592.35
2014,10,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,4309059,5707252.79
2014,10,Peixe Ósseo,Sargo,Sargo,NA,184.7,1504.98
2014,10,Peixe Ósseo,Sari-sari,Sari-sari,NA,3104.4,9692.75
2014,10,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,500,3000
2014,10,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,1791.6,14824.17
2014,10,Peixe Ósseo,Tainha,Mullet,Mugil spp.,20876.3,131563.18
2014,10,Peixe Ósseo,Tilápia,Tilapia,NA,1.5,7.5
2014,10,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,2514,5418.1
2014,10,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,299.8,1469.4
2014,10,Peixe Ósseo,Traíra,Traíra,NA,462.3,2474.8
2014,10,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,3161,10593.43
2014,10,Peixe Ósseo,Vento-leste,Vento-leste,NA,7,21
2014,10,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,101.8,1934
2014,10,Peixe Ósseo,Xarelete,Black jack,Caranx latus,35,323
2014,10,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,38,110
2014,10,Peixe Ósseo,Xaréu-branco,Jack,NA,103.3,1033
2014,10,,,#N/A,#N/A,0,0
2014,11,Crustáceo,Camarão-cristalino,Shrimp,NA,1429,10454
2014,11,Crustáceo,Camarão-estuarino,Shrimp,NA,542.7,20907.6
2014,11,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,5032.84,184797.84
2014,11,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,20323.9,1077187.73
2014,11,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,185185.4,1398834.76
2014,11,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,14.5,655
2014,11,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,4866,62868
2014,11,Crustáceo,Pitú-de-iguape,Crayfish,NA,993.28,34146.37
2014,11,Crustáceo,Sapateira,Edible crab,Cancer pagurus,103,1625
2014,11,Crustáceo,Siri-azul,Crab,NA,8544.76,66923.8
2014,11,Crustáceo,Siri-candeia,Crab,NA,291.5,593.5
2014,11,Crustáceo,Siris agrupados,Crab,NA,167.25,616.53
2014,11,Molusco,Concha,Concha,NA,20,25
2014,11,Molusco,Lula,Squid,Loligo sanpaulensis,4022.8,45340.68
2014,11,Molusco,Lula-branca,Lula-branca,NA,18,126
2014,11,Molusco,Mexilhão-do-mangue,Mussel,NA,359.1,1539
2014,11,Molusco,Ostra,Oyster,Crassostrea spp.,10034.72,33123.05
2014,11,Molusco,Polvo,Octopus,Octopus spp.,37251.3,626661.6
2014,11,Molusco,Polvo-saquinho,Polvo-saquinho,NA,138,552
2014,11,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,231,2579
2014,11,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,390,4080
2014,11,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,277.8,2299.79
2014,11,Peixe Cartilaginoso,Cações agrupados,Shark,NA,9314.15,85915.53
2014,11,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,2564.71,23442.46
2014,11,Peixe Cartilaginoso,Machote,Spinner Shark,NA,321,2983.5
2014,11,Peixe Cartilaginoso,Mangona,Mangona,NA,150,3000
2014,11,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,8989,7859.1
2014,11,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,8790.6,12990.48
2014,11,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,27,131
2014,11,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,30466.5,63997.45
2014,11,Peixe Ósseo,Acará,Acará,NA,8.5,18
2014,11,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,1831,2565
2014,11,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,19,170
2014,11,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,22.2,284.55
2014,11,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,62,1030
2014,11,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,864.5,1395.73
2014,11,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,2.5,12.5
2014,11,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,677.8,4026.3
2014,11,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,98071.61,331503.73
2014,11,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,2634,10647.5
2014,11,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,43373.28,118173.24
2014,11,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,1737.9,7059
2014,11,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,1252,2403.25
2014,11,Peixe Ósseo,Bonito-gaiado,Bonito-gaiado,NA,3,15
2014,11,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,2886,7791.75
2014,11,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,865,2293.5
2014,11,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,10,90
2014,11,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,35116,70967.1
2014,11,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,72.5,493
2014,11,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,25078.8,114097.68
2014,11,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,2795.3,9080.7
2014,11,Peixe Ósseo,Carapicu,Broad shad,Diapterus auratus,4,20
2014,11,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,171.5,0
2014,11,Peixe Ósseo,Caratinga,Mojarra,NA,503.5,2005
2014,11,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,104.9,524.5
2014,11,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,12909.5,30202.75
2014,11,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,27.6,435
2014,11,Peixe Ósseo,Cavalinha-do-norte,Caballa,Thyrsitops lepidopoides,21,10.5
2014,11,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,189.7,3289.3
2014,11,Peixe Ósseo,Coió,Coió,NA,8,10
2014,11,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,24300,201200
2014,11,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,107432.47,504180.84
2014,11,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,642.5,5592
2014,11,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,1159.6,9741.6
2014,11,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,12977,35410.3
2014,11,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,760,9860
2014,11,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,1814.5,5088.28
2014,11,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,534,800
2014,11,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,1772,34581.5
2014,11,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,128767.6,429335.64
2014,11,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,11658.7,21688.08
2014,11,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,25891.53,55816.55
2014,11,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,5868.4,62148.56
2014,11,Peixe Ósseo,Linguado-areia,Flatfish,NA,16047,34361
2014,11,Peixe Ósseo,Mandi,catfish,NA,66.8,331.2
2014,11,Peixe Ósseo,Manjuba-chata,anchovy,NA,25,75
2014,11,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,40394.61,250826.02
2014,11,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,601,2360
2014,11,Peixe Ósseo,Maria-luíza,Croaker,NA,1535.5,2356.3
2014,11,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,7610.7,24833.4
2014,11,Peixe Ósseo,Marimbá,Porgy,NA,1,2
2014,11,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,24477,62955.25
2014,11,Peixe Ósseo,Miraguaia,Miraguaia,NA,185.7,626.1
2014,11,Peixe Ósseo,Mistura,Mistura,NA,62023.76,119142.32
2014,11,Peixe Ósseo,Moréia,Moréia,Gymnothorax spp.,40,200
2014,11,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,261,2896.5
2014,11,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,4.8,96
2014,11,Peixe Ósseo,Olho-de-boi,Amberjack,NA,19.3,216
2014,11,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,3705.2,9711.7
2014,11,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,24276,30730.7
2014,11,Peixe Ósseo,Pacu,Pacu,NA,8.5,42.5
2014,11,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,741.5,1552.9
2014,11,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,377.4,1109.9
2014,11,Peixe Ósseo,Pararê,Pararê,NA,78.2,199.7
2014,11,Peixe Ósseo,Parati,Mullet,NA,11648.8,27125.99
2014,11,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,43,93.6
2014,11,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,463,1581
2014,11,Peixe Ósseo,Paru,Paru,NA,3264.1,5938.61
2014,11,Peixe Ósseo,Peixe-voador,Flying fish,Hirundichthys affinis,62,124
2014,11,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,4656.8,73249.05
2014,11,Peixe Ósseo,Pescada-banana,Weakfish,NA,2022,4094.3
2014,11,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,14805.69,131019.63
2014,11,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,2122.9,27787.68
2014,11,Peixe Ósseo,Pescada-dentão,Weakfish,NA,3396.4,29587.5
2014,11,Peixe Ósseo,Pescada-foguete,Weakfish,NA,45497.16,383790.26
2014,11,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,4015.6,17821.76
2014,11,Peixe Ósseo,Porco,Porco,NA,6459.4,65648.38
2014,11,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,1393.7,10819.75
2014,11,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,134.5,483.92
2014,11,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,1714.3,16609.83
2014,11,Peixe Ósseo,Robalo,Snook,Centropomus spp.,90.5,1813.25
2014,11,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,3448.69,92654.17
2014,11,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,7404.97,109300.71
2014,11,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,11795,19828
2014,11,Peixe Ósseo,Saguá,Saguá,NA,50,300
2014,11,Peixe Ósseo,Salema,Salema,Sarpa salpa,2,2
2014,11,Peixe Ósseo,Sapo,Sapo,NA,10235,35174.6
2014,11,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,549.5,322.95
2014,11,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,10048,8240
2014,11,Peixe Ósseo,Sargo,Sargo,NA,141.1,1133.89
2014,11,Peixe Ósseo,Sari-sari,Sari-sari,NA,3310.73,9423.54
2014,11,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,21,84
2014,11,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,1591.93,13546.15
2014,11,Peixe Ósseo,Tainha,Mullet,Mugil spp.,12094.25,80739.66
2014,11,Peixe Ósseo,Tilápia,Tilapia,NA,3,9
2014,11,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,1517,3032.75
2014,11,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,192.4,777
2014,11,Peixe Ósseo,Traíra,Traíra,NA,390.5,1639.7
2014,11,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,3399,9253.4
2014,11,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,70.7,1061.5
2014,11,Peixe Ósseo,Xarelete,Black jack,Caranx latus,44.5,576.5
2014,11,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,289.5,1050.5
2014,11,Peixe Ósseo,Xaréu-branco,Jack,NA,109.5,1095
2014,11,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,18,54
2014,11,,,#N/A,#N/A,0,0
2014,12,Crustáceo,Camarão-estuarino,Shrimp,NA,1282.82,23484.6
2014,12,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,3494.07,154637.46
2014,12,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,28598.5,1794149.86
2014,12,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,152811.94,1224597.66
2014,12,Crustáceo,Caranguejo-uçá,Crab,NA,155.55,525
2014,12,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,21,1260
2014,12,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,2968,34084
2014,12,Crustáceo,Pitú-de-iguape,Crayfish,NA,595.61,16302
2014,12,Crustáceo,Sapateira,Edible crab,Cancer pagurus,170,3338
2014,12,Crustáceo,Siri-azul,Crab,NA,6562.7,50422.9
