"year","common_name","scientific_name","fishing_entity","fishing_sector","Total_tonnes","Landings_Value"
2006,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.3223071483,790.8091720164
2006,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0416140586,28.713700434
2006,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",0.6554745592,1757.32729310845
2006,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.3888313602,1072.0080600714
2006,"Black jack","Caranx lugubris","Brazil","Subsistence",2.8288430245,9380.443469242
2006,"Black jack","Caranx lugubris","Chile","Subsistence",2.3631,7486.3008
2006,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",0.6762284525,2163.2548195475
2006,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.1104046453,232.4017783565
2006,"Blue runner","Caranx crysos","Brazil","Subsistence",0.356177653,448.071487474
2006,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.544738867,1270.331037844
2006,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.0416140586,148.3957329676
2006,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",101.8847368624,153540.298451574
2006,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",7.7454,4778.9118
2006,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",1130.1126228773,988848.545017603
2006,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",258.2405894451,333905.082152557
2006,"Chilean silverside","Odontesthes regia","Peru","Subsistence",514.4018679276,586418.129437459
2006,"Chub mackerel","Scomber japonicus","Peru","Subsistence",812.8819502497,212162.189015183
2006,"Clams","Bivalvia","Peru","Subsistence",142.5165560254,280187.549145942
2006,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",279.7729287135,603470.207235117
2006,"Cods","Gadiformes","Brazil","Subsistence",8.3270131242,5962.14139692719
2006,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",591.618467415,4246045.74063745
2006,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.5693482632,1751.8846058664
2006,"Common octopus","Octopus vulgaris","Brazil","Subsistence",12.2093899532,105745.526384665
2006,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0592788019,179.2590969456
2006,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0636053429,80.2699427398
2006,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.3529551584,614.141975616
2006,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3203214922,957.1206186936
2006,"Drums, croakers","Sciaenidae","Peru","Subsistence",252.0134500382,510579.249777391
2006,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",459.9219178667,613535.838434219
2006,"False abalone","Concholepas concholepas","Peru","Subsistence",115.9698363794,126291.151817183
2006,"Finfishes","Marine finfishes not identified","Chile","Subsistence",3.62342,3268.32484
2006,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",210.1943042587,183709.821922096
2006,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.15754,186.05474
2006,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",3.7272608257,9716.9689725999
2006,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.2181718463,1283.2867999366
2006,"Grey mullets","Mugil","Brazil","Subsistence",1339.0604754771,1566700.75630821
2006,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",10.41476244,19361.0433759407
2006,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.8606,8955.4036
2006,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",494.1459131811,540101.483106942
2006,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.356177653,499.004891853
2006,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",46.5009409941,87328.7671869197
2006,"Lookdown","Selene vomer","Brazil","Subsistence",0.0150272989,23.6679957675
2006,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",641.558126606,602423.080883033
2006,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",47.52794,42680.09012
2006,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2351.0926186719,1497645.99809401
2006,"Medusafishes","Centrolophidae","Chile","Subsistence",9.4524,30124.7988
2006,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.0416140586,151.1838748938
2006,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",172.9367661635,93385.8537282868
2006,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",7.6198917502,15521.719495233
2006,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",35.4742831417,45158.7624394466
2006,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",15.5493131534,16482.2719426157
2006,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",13.6509131691,42932.1219167251
2006,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",45.5718687256,54002.6644398499
2006,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",3.804114726,12549.774481074
2006,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",12.6032,39725.2864
2006,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.0416140586,170.1182715568
2006,"Scads","Decapterus","Brazil","Subsistence",0.0150272989,13.7650057924
2006,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",240.822044245,90549.08863612
2006,"Sea snails","Gastropoda","Peru","Subsistence",181.6483872073,954380.62638697
2006,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",52.99311061,91095.15713859
2006,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.0416140586,169.0779200918
2006,"Skates and rays","Rajiformes","Peru","Subsistence",7.4950238467,5096.61621576763
2006,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0338114226,49.9394711802
2006,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.1946759441,194.870620014645
2006,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.0416140586,193.1724600212
2006,"Spiny lobsters","Panulirus","Chile","Subsistence",1.3128333333,17364.8465
2006,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.0416140586,220.4712824628
2006,"Tilefishes","Malacanthidae","Peru","Subsistence",12.5161392254,34381.8344521405
2006,"Triggerfishes","Balistidae","Brazil","Subsistence",0.4254825177,1038.6028257057
2006,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.6333677245,4594.6634090185
2006,"Warehous, butterfishes","Seriolella","Peru","Subsistence",12.7026053506,10759.1067319624
2006,"Weakfishes","Cynoscion","Brazil","Subsistence",1202.0148850615,2099920.00420244
2006,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",75.2109391815,60168.7513452
2006,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",5.3308882988,14516.0088376324
2006,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",9.8969,31808.6366
2007,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0131066083,44.4576153536
2007,"Albacore","Thunnus alalunga","Brazil","Subsistence",0.5897973723,1512.2404625772
2007,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.2285895692,16698.041904852
2007,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0362952229,71.3201129985
2007,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",7.2813628336,13608.8671359079
2007,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.3391334891,1145.2537926907
2007,"Black jack","Caranx lugubris","Brazil","Subsistence",2.9877449745,11909.151468357
2007,"Black jack","Caranx lugubris","Chile","Subsistence",2.082,7076.718
2007,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",0.5897973723,1200.8274500028
2007,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.1193637539,244.2182404794
2007,"Blue runner","Caranx crysos","Brazil","Subsistence",0.3819406079,532.0432668047
2007,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.5533786195,2334.151017051
2007,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.0362952229,124.0570718722
2007,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",98.8218788755,171554.78172788
2007,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",7.9092,11555.3412
2007,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",877.669799341,321227.146558803
2007,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",365.2451924916,336025.577092237
2007,"Chilean silverside","Odontesthes regia","Peru","Subsistence",619.2243731753,1107173.17923751
2007,"Chub mackerel","Scomber japonicus","Peru","Subsistence",419.9232266796,141934.050617717
2007,"Clams","Bivalvia","Peru","Subsistence",116.3336552205,147627.408474868
2007,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",373.6588689522,742086.513739061
2007,"Cods","Gadiformes","Brazil","Subsistence",8.4486068942,11828.04965188
2007,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",602.9045628531,3744037.33531775
2007,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.6068539666,2034.1744960432
2007,"Common octopus","Octopus vulgaris","Brazil","Subsistence",12.4859849298,70483.384928721
2007,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0553934235,286.5501797655
2007,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.06562666,93.5179905
2007,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.372901009,535.485848924
2007,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3072518776,1454.2231366808
2007,"Drums, croakers","Sciaenidae","Peru","Subsistence",316.6990123865,907342.670487343
2007,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",282.991092123,536268.119572994
2007,"False abalone","Concholepas concholepas","Peru","Subsistence",105.5874743946,380537.257718081
2007,"Finfishes","Marine finfishes not identified","Chile","Subsistence",3.1924,2978.5092
2007,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",443.7746906514,557824.78614883
2007,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.1388,114.6488
2007,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",3.4644978504,20194.5579699816
2007,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.2327359155,1511.1542993415
2007,"Grey mullets","Mugil","Brazil","Subsistence",1364.582562835,6607308.76924707
2007,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",8.9165841479,17217.9239895295
2007,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.8788,3644.3836
2007,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",502.9266969234,146854.595501633
2007,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.3819406079,1460.5408846096
2007,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",47.3394944685,124739.567924497
2007,"Lookdown","Selene vomer","Brazil","Subsistence",0.0131066083,19.5026331504
2007,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",651.6180186077,768909.261957086
2007,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",45.3106,45627.7742
2007,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2460.8633054213,1759517.2633762
2007,"Medusafishes","Centrolophidae","Chile","Subsistence",8.328,26974.392
2007,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.0362952229,150.8429463724
2007,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",209.6563526931,64364.5002767878
2007,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",3.7903195937,6849.10750572869
2007,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",46.2110766634,73706.6672781838
2007,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",37.0238788147,34358.1595400128
2007,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",21.4098909619,17491.8809158361
2007,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",74.3360810856,112470.490682524
2007,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",4.1096706427,16031.8251771727
2007,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",11.104,36943.008
2007,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.0362952229,177.5199352039
2007,"Scads","Decapterus","Brazil","Subsistence",0.0131066083,13.7881519316
2007,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",245.4370042191,103574.41578046
2007,"Sea snails","Gastropoda","Peru","Subsistence",118.2079890855,349186.39975867
2007,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",53.881352063,125058.618138223
2007,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.0362952229,102.3888238009
2007,"Skates and rays","Rajiformes","Peru","Subsistence",4.4625806732,3070.25550318162
2007,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0294898686,42.1115323608
2007,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.1378676687,119.255533456747
2007,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.0362952229,196.0667941058
2007,"Spiny lobsters","Panulirus","Chile","Subsistence",1.1566666667,18415.2900000001
2007,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.0362952229,238.8588619049
2007,"Tilefishes","Malacanthidae","Peru","Subsistence",16.3365690117,49124.0630181359
2007,"Triggerfishes","Balistidae","Brazil","Subsistence",0.4426180829,582.9280151793
2007,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.670530843,5039.991553331
2007,"Warehous, butterfishes","Seriolella","Peru","Subsistence",25.9782673688,23146.6362255987
2007,"Weakfishes","Cynoscion","Brazil","Subsistence",1224.9300687126,3062325.1717815
2007,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",76.3953785244,63408.164175252
2007,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",5.6221732374,19840.6493547846
2007,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",10.1062,29287.7676
2008,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0111048054,32.426031768
2008,"Albacore","Thunnus alalunga","Brazil","Subsistence",0.4997162437,1488.6546899823
2008,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.3009581737,21372.8501251904
2008,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0307517688,47.5729863336
2008,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",2.129058882,5482.32662125658
2008,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.2873368402,1085.2712454354
2008,"Black jack","Caranx lugubris","Brazil","Subsistence",3.1487834399,11789.0451989856
2008,"Black jack","Caranx lugubris","Chile","Subsistence",2.5095,9942.639
2008,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",0.4997162437,844.520451853
2008,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.1284984627,299.1444211656
2008,"Blue runner","Caranx crysos","Brazil","Subsistence",0.4081650551,506.124668324
2008,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.5618694583,1815.9620892256
2008,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.0307517688,96.9910787952
2008,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",125.5309140821,214155.739424078
2008,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",8.073,10817.82
2008,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",531.0159534912,217185.524977915
2008,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",336.3604880366,285233.69385505
2008,"Chilean silverside","Odontesthes regia","Peru","Subsistence",376.1430738049,645837.657722955
2008,"Chub mackerel","Scomber japonicus","Peru","Subsistence",568.3040913201,209704.209697125
2008,"Clams","Bivalvia","Peru","Subsistence",72.0826501234,85562.1056965119
2008,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",213.1846268341,380321.374272018
2008,"Cods","Gadiformes","Brazil","Subsistence",8.4917051468,10869.382587904
2008,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",613.5229889665,5008188.15893354
2008,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.6449744204,1843.3368935032
2008,"Common octopus","Octopus vulgaris","Brazil","Subsistence",12.7625799063,61694.3112670542
2008,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0513115229,222.5893863402
2008,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.067644129,85.840399701
2008,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.3931174336,549.5781721728
2008,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.2235066631,899.3908123144
2008,"Drums, croakers","Sciaenidae","Peru","Subsistence",300.5588195915,854789.28291826
2008,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",1134.931115115,2079193.80289061
2008,"False abalone","Concholepas concholepas","Peru","Subsistence",104.2664566581,341889.711381838
2008,"Finfishes","Marine finfishes not identified","Chile","Subsistence",3.8479,4205.7547
2008,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",618.2254728728,784528.125075545
2008,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.1673,144.5472
2008,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",3.1887607394,14005.0371674448
2008,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.2475419767,1377.0760163821
2008,"Grey mullets","Mugil","Brazil","Subsistence",1389.3746375312,2234114.41715017
2008,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",4.3141456294,9171.87360810368
2008,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.897,7174.206
2008,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",509.1434058748,162925.889879936
2008,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.4081650551,1349.8018372157
2008,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",48.1433195333,120599.015430916
2008,"Lookdown","Selene vomer","Brazil","Subsistence",0.0111048054,15.1913737872
2008,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",656.5222289986,707730.962860491
2008,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",49.9903,57038.9323
2008,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",1956.7814827133,1491067.48982751
2008,"Medusafishes","Centrolophidae","Chile","Subsistence",10.038,46887.498
2008,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.0307517688,110.5218570672
2008,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",268.7936838577,74993.4377963056
2008,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",8.2823191905,2940.223312616
2008,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",38.2680965409,67734.5308773385
2008,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",10.5052247469,10620.7822191309
2008,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",22.1092539815,79703.8606031554
2008,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",65.3509021056,97503.5459415662
2008,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",4.4211720445,15071.7754997005
2008,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",13.384,48289.472
2008,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.0307517688,119.316862944
2008,"Scads","Decapterus","Brazil","Subsistence",0.0111048054,10.5384603246
2008,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",249.9236377894,112215.713367441
2008,"Sea snails","Gastropoda","Peru","Subsistence",153.58218371,435866.237368966
2008,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",54.720068662,82900.90402293
2008,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.0307517688,113.78154456
2008,"Skates and rays","Rajiformes","Peru","Subsistence",4.9296817647,4806.43972061879
2008,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0249858122,41.8762212472
2008,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.6580472781,779.127977325742
2008,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.0307517688,134.7234991128
2008,"Spiny lobsters","Panulirus","Chile","Subsistence",1.3941666667,23721.7458333334
2008,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.0307517688,184.7258751816
2008,"Tilefishes","Malacanthidae","Peru","Subsistence",12.0449881443,38303.0622990006
2008,"Triggerfishes","Balistidae","Brazil","Subsistence",0.4598487719,520.0889610189
2008,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.7071020767,3987.7904511712
2008,"Warehous, butterfishes","Seriolella","Peru","Subsistence",28.6046344425,32609.2832644217
2008,"Weakfishes","Cynoscion","Brazil","Subsistence",1247.1840090746,2632805.44315648
2008,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",76.9654900594,63958.3222393614
2008,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",5.9172114302,20585.9785656658
2008,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",10.3155,34433.139
2009,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0090253444,43.4660586304
2009,"Albacore","Thunnus alalunga","Brazil","Subsistence",0.406140499,1689.54447584
2009,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",6.233763892,17753.759564416
2009,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.0249932615,110.5951821375
2009,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",0.2335307869,1084.7505051505
2009,"Black jack","Caranx lugubris","Brazil","Subsistence",3.311785669,18648.665102139
2009,"Black jack","Caranx lugubris","Chile","Subsistence",1.95,8449.35
2009,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",0.406140499,930.467883209
2009,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.1377976693,278.7646849939
2009,"Blue runner","Caranx crysos","Brazil","Subsistence",0.4348201426,918.7749613138
2009,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.562892156,2538.64362356
2009,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.0249932615,117.168409912
2009,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",172.2817907059,321650.103247992
2009,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",8.2368,8681.5872
2009,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",234.3039004542,108951.313711187
2009,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",419.3577292461,366099.297631851
2009,"Chilean silverside","Odontesthes regia","Peru","Subsistence",477.9048624477,1038965.17096129
2009,"Chub mackerel","Scomber japonicus","Peru","Subsistence",676.9782118454,331719.323804222
2009,"Clams","Bivalvia","Peru","Subsistence",12.3474186899,16545.5410444246
2009,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",101.5442622931,191614.022947014
2009,"Cods","Gadiformes","Brazil","Subsistence",8.4700420677,16931.6140933323
2009,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",617.3084291316,8685529.59788161
2009,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.6836661207,2758.5927970245
2009,"Common octopus","Octopus vulgaris","Brazil","Subsistence",13.0391748829,74897.0205273776
2009,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.0470408886,289.3955466672
2009,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0696563189,119.8785248269
2009,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.4135826889,387.5269794993
2009,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.2184148084,1242.5618449876
2009,"Drums, croakers","Sciaenidae","Peru","Subsistence",296.1676358865,961952.481359245
2009,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",812.5662012423,1347234.76165966
2009,"False abalone","Concholepas concholepas","Peru","Subsistence",10.3778917823,34589.5133103479
2009,"Finfishes","Marine finfishes not identified","Chile","Subsistence",2.99,3055.78
2009,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",711.3311153954,953895.025745191
2009,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.13,108.94
2009,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",2.9005684137,8037.4750743627
2009,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.2625730559,2261.2791574108
2009,"Grey mullets","Mugil","Brazil","Subsistence",1397.2419076424,2148958.05395401
2009,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",5.8356352817,10801.7609064965
2009,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.9152,9020.2112
2009,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",511.7639064767,240017.272137572
2009,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.4348201426,528.306473259
2009,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",48.2457328841,156750.386140441
2009,"Lookdown","Selene vomer","Brazil","Subsistence",0.0090253444,18.5831841196
2009,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",656.6814425681,939054.462872383
2009,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",45.0632,49569.52
2009,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2205.871800214,1799991.38897465
2009,"Medusafishes","Centrolophidae","Chile","Subsistence",7.8,31785
2009,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.0249932615,129.1401821705
2009,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",382.8544277619,104902.113206759
2009,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",12.3474186899,18940.9402702592
2009,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",33.8841954243,62855.1825121271
2009,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",14.3926966324,46661.1224821202
2009,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",36.6479719329,152638.803100593
2009,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",85.9698495162,148899.779361972
2009,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",4.7382413549,22862.0145373925
2009,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",10.4,38604.8
2009,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.0249932615,133.813922071
2009,"Scads","Decapterus","Brazil","Subsistence",0.0090253444,14.350297596
2009,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",251.4117655794,125454.47102412
2009,"Sea snails","Gastropoda","Peru","Subsistence",125.2922117365,257851.371753641
2009,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",54.622917158,191180.210053
2009,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.0249932615,27.242655035
2009,"Skates and rays","Rajiformes","Peru","Subsistence",6.2869571421,6236.66148498381
2009,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.0203070249,42.4619890659
2009,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",1.2264092551,1464.33265064566
2009,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.0249932615,144.4360582085
2009,"Spiny lobsters","Panulirus","Chile","Subsistence",1.0833333333,7699.24999999998
2009,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.0249932615,202.94528338
2009,"Triggerfishes","Balistidae","Brazil","Subsistence",0.4771592978,1260.1777054898
2009,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.7430679916,6815.395847156
2009,"Warehous, butterfishes","Seriolella","Peru","Subsistence",16.9860333124,48172.3904739942
2009,"Weakfishes","Cynoscion","Brazil","Subsistence",1254.2069789769,3804009.76723694
2009,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",77.0110150223,91258.0528014255
2009,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",6.2156902368,21873.0139432992
