"Taxon.Key","FAO_Name","MatchName","SAU_name","Species","Country","Year","Aquaculture","Capture","Exports","Imports","Production","DHC_Use","FMFO_Use","Other_Use","Discards"
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil","Peru","X2013",0,0,3697,725,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil","Peru","X2014",0,0,2663,329,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil","Peru","X2015",0,0,829,78,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.oil","Peru","X2016",0,0,614,353,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce","Peru","X2010",0,0,136,0,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce","Peru","X2011",0,0,175,367,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce","Peru","X2012",0,0,708,681,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce","Peru","X2013",0,0,1036,1215,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce","Peru","X2014",0,0,576,731,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce","Peru","X2015",0,0,0,1349,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.in.tomato.sauce","Peru","X2016",0,0,21,722,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Peru","X2010",0,0,309,1,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Peru","X2011",0,0,403,0,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Peru","X2012",0,0,749,0,15,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Peru","X2013",0,0,198,0,7203,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Peru","X2014",0,0,164,0,741,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Peru","X2015",0,0,69,0,417,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Peru","X2016",0,0,16,212,2,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Peru","X2010",101,290,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Peru","X2011",130,211,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Peru","X2012",299.3,339,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Peru","X2013",443.19,216,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Peru","X2014",452.72,180,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Peru","X2015",825.3,433,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Peru","X2016",1390.28,179,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Peru","X2010",36,0,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Peru","X2011",15,0,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Peru","X2012",35.4,0,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Peru","X2013",55.94,0,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Peru","X2014",5.86,0,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Peru","X2015",9,0,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Peru","X2016",31.5,0,0,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.live.fresh.or.chilled",NA,NA,"Sea.cucumber.live.fresh.or.chilled","Peru","X2012",0,0,1,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Peru","X2010",0,0,101,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Peru","X2011",0,0,246,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Peru","X2012",0,0,186,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Peru","X2013",0,0,131,16,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Peru","X2014",0,0,146,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Peru","X2015",0,0,59,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Peru","X2016",0,0,73,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.prepared.or.preserved",NA,NA,"Sea.cucumber.prepared.or.preserved","Peru","X2012",0,0,6,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.prepared.or.preserved",NA,NA,"Sea.cucumber.prepared.or.preserved","Peru","X2013",0,0,8,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.prepared.or.preserved",NA,NA,"Sea.cucumber.prepared.or.preserved","Peru","X2014",0,0,5,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.prepared.or.preserved",NA,NA,"Sea.cucumber.prepared.or.preserved","Peru","X2015",0,0,5,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.prepared.or.preserved",NA,NA,"Sea.cucumber.prepared.or.preserved","Peru","X2016",0,0,21,0,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Peru","X2012",0,0,64,6,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Peru","X2013",0,0,54,12,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Peru","X2014",0,0,27,15,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Peru","X2015",0,0,48,6,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Peru","X2016",0,0,41,9,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei","Peru","X2012",0,0,27120,8,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei","Peru","X2013",0,0,30440,3,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei","Peru","X2014",0,0,29089,0,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei","Peru","X2015",0,0,24301,1,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.unfit.for.human.consumption.nei","Peru","X2016",0,0,21687,4,0,NA,NA,NA,NA
NA,"Shrimps.and.prawns.other.than.coldwater.not.frozen",NA,NA,"Shrimps.and.prawns.other.than.coldwater.not.frozen","Peru","X2015",0,0,0,10,0,NA,NA,NA,NA
NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen",NA,NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen","Peru","X2010",0,0,0,0,167951,NA,NA,NA,NA
NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen",NA,NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen","Peru","X2011",0,0,0,0,209416,NA,NA,NA,NA
NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen",NA,NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen","Peru","X2012",0,0,0,0,252479,NA,NA,NA,NA
NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen",NA,NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen","Peru","X2013",0,0,0,0,246895,NA,NA,NA,NA
NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen",NA,NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen","Peru","X2014",0,0,0,0,280848,NA,NA,NA,NA
NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen",NA,NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen","Peru","X2015",0,0,0,0,245760,NA,NA,NA,NA
NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen",NA,NA,"Squids.Ommastrephes.sagittatus.Loligo.spp..frozen","Peru","X2016",0,0,0,0,151230,NA,NA,NA,NA
NA,"Tambatinga.hybrid",NA,NA,"Tambatinga.hybrid","Peru","X2010",3,0,0,0,0,NA,NA,NA,NA
NA,"Tambatinga.hybrid",NA,NA,"Tambatinga.hybrid","Peru","X2011",12.45,0,0,0,0,NA,NA,NA,NA
NA,"Tambatinga.hybrid",NA,NA,"Tambatinga.hybrid","Peru","X2012",17.1,0,0,0,0,NA,NA,NA,NA
NA,"Tambatinga.hybrid",NA,NA,"Tambatinga.hybrid","Peru","X2013",14.78,0,0,0,0,NA,NA,NA,NA
NA,"Tambatinga.hybrid",NA,NA,"Tambatinga.hybrid","Peru","X2014",8.7,0,0,0,0,NA,NA,NA,NA
NA,"Tambatinga.hybrid",NA,NA,"Tambatinga.hybrid","Peru","X2015",219.1,0,0,0,0,NA,NA,NA,NA
NA,"Tambatinga.hybrid",NA,NA,"Tambatinga.hybrid","Peru","X2016",11.18,0,0,0,0,NA,NA,NA,NA
NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen",NA,NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen","Peru","X2012",0,0,43,52,0,NA,NA,NA,NA
NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen",NA,NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen","Peru","X2013",0,0,0,26,0,NA,NA,NA,NA
NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen",NA,NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen","Peru","X2014",0,0,0,177,0,NA,NA,NA,NA
NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen",NA,NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen","Peru","X2015",0,0,0,64,0,NA,NA,NA,NA
NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen",NA,NA,"Tilapias.catfish.carp.eels.Nile.perch.and.snakeheads.meat.frozen","Peru","X2016",0,0,0,90,0,NA,NA,NA,NA
NA,"Toothfish.Dissostichus.spp..fillets.fresh.or.chilled",NA,NA,"Toothfish.Dissostichus.spp..fillets.fresh.or.chilled","Peru","X2015",0,0,0,1,0,NA,NA,NA,NA
NA,"Toothfish.Dissostichus.spp..fillets.fresh.or.chilled",NA,NA,"Toothfish.Dissostichus.spp..fillets.fresh.or.chilled","Peru","X2016",0,0,0,1,0,NA,NA,NA,NA
NA,"Toothfish.Dissostichus.spp..fillets.frozen",NA,NA,"Toothfish.Dissostichus.spp..fillets.frozen","Peru","X2011",0,0,0,48,0,NA,NA,NA,NA
NA,"Toothfish.Dissostichus.spp..fresh.or.chilled",NA,NA,"Toothfish.Dissostichus.spp..fresh.or.chilled","Peru","X2013",0,0,0,22,0,NA,NA,NA,NA
NA,"Toothfish.Dissostichus.spp..fresh.or.chilled",NA,NA,"Toothfish.Dissostichus.spp..fresh.or.chilled","Peru","X2014",0,0,0,1,0,NA,NA,NA,NA
NA,"Toothfish.Dissostichus.spp..fresh.or.chilled",NA,NA,"Toothfish.Dissostichus.spp..fresh.or.chilled","Peru","X2015",0,0,0,3,0,NA,NA,NA,NA
NA,"Toothfish.Dissostichus.spp..frozen",NA,NA,"Toothfish.Dissostichus.spp..frozen","Peru","X2011",0,0,23,0,0,NA,NA,NA,NA
NA,"Velvety.cichlids",NA,NA,"Velvety.cichlids","Peru","X2010",0,653,0,0,0,NA,NA,NA,NA
NA,"Velvety.cichlids",NA,NA,"Velvety.cichlids","Peru","X2011",0,452,0,0,0,NA,NA,NA,NA
NA,"Velvety.cichlids",NA,NA,"Velvety.cichlids","Peru","X2012",0,391,0,0,0,NA,NA,NA,NA
NA,"Velvety.cichlids",NA,NA,"Velvety.cichlids","Peru","X2013",0,385,0,0,0,NA,NA,NA,NA
NA,"Velvety.cichlids",NA,NA,"Velvety.cichlids","Peru","X2014",0,318,0,0,0,NA,NA,NA,NA
NA,"Velvety.cichlids",NA,NA,"Velvety.cichlids","Peru","X2015",0,571,0,0,0,NA,NA,NA,NA
NA,"Velvety.cichlids",NA,NA,"Velvety.cichlids","Peru","X2016",0,328,0,0,0,NA,NA,NA,NA
100000,NA,"Marine animals",NA,"Marine animals","Chile","X2014",0,0,0,0,8,NA,NA,NA,NA
100000,NA,"Marine animals",NA,"Marine animals","Peru","X2011",0,22,0,0,0,NA,NA,NA,NA
100000,NA,"Marine animals",NA,"Marine animals","Peru","X2012",0,1,0,0,0,NA,NA,NA,NA
100000,NA,"Marine animals",NA,"Marine animals","Peru","X2013",0,1,0,0,0,NA,NA,NA,NA
100000,NA,"Marine animals",NA,"Marine animals","Peru","X2014",0,1,0,0,0,NA,NA,NA,NA
100011,NA,"Carps, barbels, other cyprinids",NA,"Carps, barbels, other cyprinids","Brazil","X2010",27500,448,0,0,0,NA,NA,NA,NA
100011,NA,"Carps, barbels, other cyprinids",NA,"Carps, barbels, other cyprinids","Brazil","X2011",24323,422,0,0,0,NA,NA,NA,NA
100011,NA,"Carps, barbels, other cyprinids",NA,"Carps, barbels, other cyprinids","Brazil","X2012",26174,425,0,100,0,NA,NA,NA,NA
100011,NA,"Carps, barbels, other cyprinids",NA,"Carps, barbels, other cyprinids","Brazil","X2013",18837,429,0,104,0,NA,NA,NA,NA
100011,NA,"Carps, barbels, other cyprinids",NA,"Carps, barbels, other cyprinids","Brazil","X2014",20900,423,0,182,0,NA,NA,NA,NA
100011,NA,"Carps, barbels, other cyprinids",NA,"Carps, barbels, other cyprinids","Brazil","X2015",20700,400,0,56,0,NA,NA,NA,NA
100011,NA,"Carps, barbels, other cyprinids",NA,"Carps, barbels, other cyprinids","Brazil","X2016",20300,400,0,12,0,NA,NA,NA,NA
100031,NA,"Flounders, halibuts, soles, turbots",NA,"Flounders, halibuts, soles, turbots","Brazil","X2016",0,0,0,1,0,NA,NA,NA,NA
100031,NA,"Flounders, halibuts, soles, turbots",NA,"Flounders, halibuts, soles, turbots","Peru","X2011",0,0,0,2,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Brazil","X2010",0,280,48,31771,8720,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Brazil","X2011",0,260,0,27907,8900,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Brazil","X2012",0,283,161,43837,9000,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Brazil","X2013",0,245,50,43628,8570,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Brazil","X2014",0,295,15,23428,4850,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Brazil","X2015",0,265,0,17983,4340,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Brazil","X2016",0,265,6,72992,4560,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Chile","X2011",0,0,0,26,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Chile","X2013",0,0,0,23,20173,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Chile","X2014",0,0,0,0,48765,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Peru","X2010",0,0,453,261,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Peru","X2011",0,0,1000,54,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Peru","X2012",0,0,1801,1272,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Peru","X2013",0,0,1955,5728,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Peru","X2014",0,0,1081,795,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Peru","X2015",0,0,355,571,0,NA,NA,NA,NA
100035,NA,"Herrings, sardines, anchovies",NA,"Herrings, sardines, anchovies","Peru","X2016",0,0,529,30,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Brazil","X2010",0,0,592,5020,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Brazil","X2011",0,0,816,6100,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Brazil","X2012",0,0,922,5377,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Brazil","X2013",0,0,967,10137,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Brazil","X2014",0,0,1165,8719,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Brazil","X2015",0,0,973,9796,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Brazil","X2016",0,0,461,8167,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Chile","X2010",0,0,0,7361,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Chile","X2011",0,0,0,10476,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Chile","X2012",0,0,30,7581,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Chile","X2013",0,0,0,7746,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Chile","X2014",0,0,8,6034,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Chile","X2015",0,0,4,5785,0,NA,NA,NA,NA
100036,NA,"Tunas, bonitos, billfishes",NA,"Tunas, bonitos, billfishes","Chile","X2016",0,0,3,8289,0,NA,NA,NA,NA
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Brazil","X2010",0,40911,10071,68899,114675,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Brazil","X2011",0,38177,10352,129187,120932,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Brazil","X2012",0,42526,7502,50767,126090,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Brazil","X2013",0,35330,7418,52974,123200,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Brazil","X2014",0,32749,9630,52869,125320,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Brazil","X2015",0,29400,8258,37846,114970,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Brazil","X2016",0,29400,9738,33847,119845,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Chile","X2010",0,1044,55668,75192,129420,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Chile","X2011",0,229,65974,78768,213963,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Chile","X2012",0,1852,73744,74043,161248,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Chile","X2013",0,427,69115,45607,84538,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Chile","X2014",0,325,86956,61127,88651,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Chile","X2015",0,156,81305,73050,153240,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Chile","X2016",0,4435,70522,54180,168197,0.999,0,0,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Peru","X2010",2,36524,282540,71740,21226,0.999,0.001,0.001,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Peru","X2011",0,49182,337084,38541,25143,0.999,0.001,0.001,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Peru","X2012",0,51779,344138,13860,28219,0.999,0.001,0.001,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Peru","X2013",0,93865,156860,18786,22457,0.999,0.001,0.001,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Peru","X2014",0,87159,189440,16655,25962,0.999,0.001,0.001,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Peru","X2015",0,28705,142125,20407,30629,0.999,0.001,0.001,0
100039,NA,"Marine fishes","Marine fishes not identified","Marine fishes","Peru","X2016",0,53037,118647,19706,30288,0.999,0.001,0.001,0
100043,NA,"Lobsters, spiny-rock lobsters",NA,"Lobsters, spiny-rock lobsters","Chile","X2010",0,0,0,0,1100,NA,NA,NA,NA
100043,NA,"Lobsters, spiny-rock lobsters",NA,"Lobsters, spiny-rock lobsters","Chile","X2011",0,0,0,0,970,NA,NA,NA,NA
100043,NA,"Lobsters, spiny-rock lobsters",NA,"Lobsters, spiny-rock lobsters","Chile","X2013",0,0,71,0,0,NA,NA,NA,NA
100043,NA,"Lobsters, spiny-rock lobsters",NA,"Lobsters, spiny-rock lobsters","Chile","X2014",0,0,2,0,0,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Brazil","X2010",0,0,2292,0,2305,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Brazil","X2011",0,0,603,0,610,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Brazil","X2012",0,0,2,0,455,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Brazil","X2013",0,0,9,1,1049,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Brazil","X2014",0,0,0,1,700,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Brazil","X2015",0,0,0,1,670,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Brazil","X2016",0,0,6,0,930,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Chile","X2010",0,0,637,1283,1671,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Chile","X2011",0,0,681,1961,1471,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Chile","X2012",0,0,258,2220,1277,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Chile","X2013",0,0,409,2465,1376,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Chile","X2014",0,0,437,2836,1329,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Chile","X2015",0,0,379,3051,1474,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Chile","X2016",0,0,532,3350,1511,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Peru","X2010",0,0,10593,401,7410,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Peru","X2011",0,0,12945,641,6724,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Peru","X2012",0,0,9630,746,17045,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Peru","X2013",0,0,9869,929,12272,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Peru","X2014",0,0,12627,1420,15813,NA,NA,NA,NA
100045,NA,"Shrimps and prawns",NA,"Shrimps and prawns","Peru","X2015",0,0,13518,3471,12382,NA,NA,NA,NA
