Classification,Year,Period,Period_Desc.,Aggregate_Level,Is_Leaf_Code,Trade_Flow_Code,Trade_Flow,Reporter_Code,Reporter,Reporter_ISO,Partner_Code,Partner,Partner_ISO,2nd_Partner_Code,2nd_Partner,2nd_Partner_ISO,Customs_Proc._Code,Customs,Mode_of_Transport_Code,Mode_of_Transport,Commodity_Code,Commodity,Qty_Unit_Code,Qty_Unit,Qty,Alt_Qty_Unit_Code,Alt_Qty_Unit,Alt_Qty,Netweight_kg,Gross_weight_kg,Trade_Value_US,CIF_Trade_Value_US,FOB_Trade_Value_US,Flag
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,724,Spain,ESP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,123534010.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,752,Sweden,SWE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,299065.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,757,Switzerland,CHE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,29470.00,,,0
H4,2015,2015,2015,2,0,1,Import,604,Peru,PER,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,40995.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,24457505.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,784,United Arab Emirates,ARE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,106781.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,792,Turkey,TUR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,36538.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,804,Ukraine,UKR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,393538.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,818,Egypt,EGY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,238134.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,826,United Kingdom,GBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1945318.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,838,Free Zones,,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,10523.00,,,0
H4,2015,2015,2015,2,0,1,Import,604,Peru,PER,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,552721.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,197252196.00,,,4
H4,2015,2015,2015,2,0,1,Import,604,Peru,PER,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,562603.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,88890.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,862,Venezuela,VEN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,2191317.00,,,0
H4,2015,2015,2015,2,0,1,Import,604,Peru,PER,899,"Areas, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,6274659.00,,,0
H4,2015,2015,2015,2,0,2,Export,604,Peru,PER,899,"Areas, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,62892.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1099359483.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,225835506.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1027659.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,75563050.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,307279.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,60459.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3335674.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,40,Austria,AUT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4687.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,56,Belgium,BEL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,890018.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,62.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,100,Bulgaria,BGR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2609.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,120,Cameroon,CMR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,552977.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2333544.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,753183.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,144,Sri Lanka,LKA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2353.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,144,Sri Lanka,LKA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,5449.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,152,Chile,CHL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,533782549.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,156,China,CHN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,143447238.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,9218708.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,170,Colombia,COL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3322.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,900851.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,178,Congo,COG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1380674.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,180,Dem. Rep. of the Congo,COD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,795844.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,203,Czechia,CZE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7792.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,213461.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,172924.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4342767.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,222,El Salvador,SLV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,986067.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,226,Equatorial Guinea,GNQ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,338120.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,242,Fiji,FJI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1899.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,246,Finland,FIN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1083.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,10658899.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,262,Djibouti,DJI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7827.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,266,Gabon,GAB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1769321.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1774595.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,461120.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,230738.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,20011904.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,348,Hungary,HUN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4709.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,352,Iceland,ISL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3900117.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,112097.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4402.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3257.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2102540.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,384,CíÇte d'Ivoire,CIV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,121800.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,721258.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7365969.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,404,Kenya,KEN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,19599.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,181240.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,5843447.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,21277.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,10328.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,9969579.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,8774438.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,504,Morocco,MAR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,40997046.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,512,Oman,OMN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,15474734.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,292137.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2954548.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,531,Curaí_ao,CUW,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,48875.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,554,New Zealand,NZL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2298296.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,566,Nigeria,NGA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3785.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,579,Norway,NOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,98400439.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,16645.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,591,Panama,PAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1154360.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,604,Peru,PER,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,10103235.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1059108.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,608,Philippines,PHL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2036.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,608,Philippines,PHL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2680.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,616,Poland,POL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,20556.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,61659798.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,5765408.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,642,Romania,ROU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1300.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,643,Russian Federation,RUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7723.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,682,Saudi Arabia,SAU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,892.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,686,Senegal,SEN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,20300.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,690,Seychelles,SYC,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4823196.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,699,India,IND,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,51454.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1606695.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2490330.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,704,Viet Nam,VNM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,64936374.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,704,Viet Nam,VNM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,13005935.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,431663.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,724,Spain,ESP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,6334895.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,11667789.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,740,Suriname,SUR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,26983.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,752,Sweden,SWE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,41974.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,757,Switzerland,CHE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,15182.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,407194.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,961769.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,784,United Arab Emirates,ARE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,5514.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,784,United Arab Emirates,ARE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2425386.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,792,Turkey,TUR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,9973.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,807,TFYR of Macedonia,MKD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2745.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,73801.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1865039.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,6712809.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,101263155.00,,,0
H4,2016,2016,2016,2,0,1,Import,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,11213535.00,,,0
H4,2016,2016,2016,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,34935.00,,,0
H4,2016,2016,2016,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,,,62363247.00,,,4
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,4434478761.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,20,Andorra,AND,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,47109.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,24,Angola,AGO,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1701694.00,,,0
H4,2016,2016,2016,2,0,1,Import,152,Chile,CHL,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,417116.00,,,4
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,54936976.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,1584609.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,56,Belgium,BEL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,20489378.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,191009.00,,,0
H4,2016,2016,2016,2,0,1,Import,152,Chile,CHL,76,Brazil,BRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,151.00,,,4
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,76,Brazil,BRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,529431268.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,100,Bulgaria,BGR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,214008.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,112,Belarus,BLR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,74920.00,,,0
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,120,Cameroon,CMR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,169000.00,,,0
H4,2016,2016,2016,2,0,1,Import,152,Chile,CHL,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,31640.00,,,4
H4,2016,2016,2016,2,0,2,Export,152,Chile,CHL,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,27825798.00,,,0
