"subsector","year","region","month","species","tons","international_waters"
"artisanal",2015,"VII","anual","ANCHOVETA",NA,0
"artisanal",2015,"VII","anual","ANGUILA",NA,0
"artisanal",2015,"VII","anual","APANADO",NA,0
"artisanal",2015,"VII","anual","ATUN ALETA AMARILLA / KAHI AVE AVE",NA,0
"artisanal",2015,"VII","anual","ATUN ALETA LARGA",NA,0
"artisanal",2015,"VII","anual","ATUN CHAUCHERA",NA,0
"artisanal",2015,"VII","anual","ATUN OJOS GRANDES / KAHI MATA TATA",NA,0
"artisanal",2015,"VII","anual","AZULEJO",NA,0
"artisanal",2015,"VII","anual","BACALADILLO O MOTE",NA,0
"artisanal",2015,"VII","anual","BACALAO DE J.FERNANDEZ / KOPUKU HAHA ROA",NA,0
"artisanal",2015,"VII","anual","BACALAO DE PROFUNDIDAD",119,0
"artisanal",2015,"VII","anual","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO",NA,0
"artisanal",2015,"VII","anual","BARRACUDA O PETO / KANA KANA",NA,0
"artisanal",2015,"VII","anual","BLANQUILLO",18,0
"artisanal",2015,"VII","anual","BONITO",NA,0
"artisanal",2015,"VII","anual","BRECA O BILAGAY",NA,0
"artisanal",2015,"VII","anual","BROTULA",NA,0
"artisanal",2015,"VII","anual","CABALLA",NA,0
"artisanal",2015,"VII","anual","CABINZA",1,0
"artisanal",2015,"VII","anual","CABRILLA COMUN",13,0
"artisanal",2015,"VII","anual","CABRILLA ESPANOLA",1,0
"artisanal",2015,"VII","anual","CANQUE",NA,0
"artisanal",2015,"VII","anual","CHANCHARRO",NA,0
"artisanal",2015,"VII","anual","COJINOBA DEL NORTE / PIAFRI",29,0
"artisanal",2015,"VII","anual","COJINOBA DEL SUR O AZUL",NA,0
"artisanal",2015,"VII","anual","COJINOBA MOTEADA",NA,0
"artisanal",2015,"VII","anual","CONGRIO COLORADO",25,0
"artisanal",2015,"VII","anual","CONGRIO DORADO",NA,0
"artisanal",2015,"VII","anual","CONGRIO NEGRO",41,0
"artisanal",2015,"VII","anual","CORVINA",156,0
"artisanal",2015,"VII","anual","JERGUILLA",NA,0
"artisanal",2015,"VII","anual","JUREL",109,0
"artisanal",2015,"VII","anual","JUREL DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"VII","anual","LENGUADO",NA,0
"artisanal",2015,"VII","anual","LENGUADO DE OJOS CHICOS",1,0
"artisanal",2015,"VII","anual","LISA",29,0
"artisanal",2015,"VII","anual","MACHUELO O TRITRE",NA,0
"artisanal",2015,"VII","anual","MARLIN",NA,0
"artisanal",2015,"VII","anual","MARLIN RAYADO",NA,0
"artisanal",2015,"VII","anual","MERLUZA COMUN",2496,0
"artisanal",2015,"VII","anual","MERLUZA DE COLA",NA,0
"artisanal",2015,"VII","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"artisanal",2015,"VII","anual","PAMPANITO",NA,0
"artisanal",2015,"VII","anual","PEJEGALLO",52,0
"artisanal",2015,"VII","anual","PEJEPERRO",NA,0
"artisanal",2015,"VII","anual","PEJERRATA O GRANADERO",NA,0
"artisanal",2015,"VII","anual","PEJERREY DE MAR",12,0
"artisanal",2015,"VII","anual","PEJEZORRO",NA,0
"artisanal",2015,"VII","anual","PESCADO NO CLASIFICADO",NA,0
"artisanal",2015,"VII","anual","PEZ SOL",NA,0
"artisanal",2015,"VII","anual","PICHIBUENO",NA,0
"artisanal",2015,"VII","anual","RAYA VOLANTIN",NA,0
"artisanal",2015,"VII","anual","REINETA",1624,0
"artisanal",2015,"VII","anual","REMOREMO",NA,0
"artisanal",2015,"VII","anual","ROBALO",21,0
"artisanal",2015,"VII","anual","ROLLIZO",NA,0
"artisanal",2015,"VII","anual","RONCACHO",3,0
"artisanal",2015,"VII","anual","SARDINA AUSTRAL",NA,0
"artisanal",2015,"VII","anual","SARDINA COMUN",NA,0
"artisanal",2015,"VII","anual","SARDINA ESPANOLA",NA,0
"artisanal",2015,"VII","anual","SARGO",NA,0
"artisanal",2015,"VII","anual","SIERRA",229,0
"artisanal",2015,"VII","anual","TIBURON O MARRAJO DENTUDO",NA,0
"artisanal",2015,"VII","anual","TIBURON SARDINERO",NA,0
"artisanal",2015,"VII","anual","TOLLO",8,0
"artisanal",2015,"VII","anual","TOLLO DE CACHOS",NA,0
"artisanal",2015,"VII","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA,0
"artisanal",2015,"VII","anual","VIEJA O MULATA",NA,0
"artisanal",2015,"VII","anual","ALMEJA",NA,0
"artisanal",2015,"VII","anual","CALAMAR",NA,0
"artisanal",2015,"VII","anual","CARACOL LOCATE",NA,0
"artisanal",2015,"VII","anual","CARACOL PALO PALO",NA,0
"artisanal",2015,"VII","anual","CARACOL PICUYO",NA,0
"artisanal",2015,"VII","anual","CARACOL RUBIO",NA,0
"artisanal",2015,"VII","anual","CARACOL TEGULA",7,0
"artisanal",2015,"VII","anual","CARACOL TRUMULCO",NA,0
"artisanal",2015,"VII","anual","CHOCHA",NA,0
"artisanal",2015,"VII","anual","CHOLGA",5,0
"artisanal",2015,"VII","anual","CHORITO",NA,0
"artisanal",2015,"VII","anual","CHORO",5,0
"artisanal",2015,"VII","anual","CULENGUE",NA,0
"artisanal",2015,"VII","anual","HUEPO O NAVAJA DE MAR",NA,0
"artisanal",2015,"VII","anual","JIBIA O CALAMAR ROJO",16,0
"artisanal",2015,"VII","anual","JULIANA O TAWERA",NA,0
"artisanal",2015,"VII","anual","LAPA BONETE",NA,0
"artisanal",2015,"VII","anual","LAPA NEGRA",1,0
"artisanal",2015,"VII","anual","LAPA PICTA",NA,0
"artisanal",2015,"VII","anual","LAPA REINA",NA,0
"artisanal",2015,"VII","anual","LAPA ROSADA",NA,0
"artisanal",2015,"VII","anual","LOCO",2,0
"artisanal",2015,"VII","anual","MACHA",1,0
"artisanal",2015,"VII","anual","NAVAJUELA",NA,0
"artisanal",2015,"VII","anual","OSTION DEL SUR",NA,0
"artisanal",2015,"VII","anual","OSTRA CHILENA",NA,0
"artisanal",2015,"VII","anual","PULPO DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"VII","anual","PULPO DEL NORTE",NA,0
"artisanal",2015,"VII","anual","PULPO DEL SUR",NA,0
"artisanal",2015,"VII","anual","TAQUILLA",NA,0
"artisanal",2015,"VII","anual","TUMBAO",NA,0
"artisanal",2015,"VII","anual","CAMARON DE ROCA",NA,0
"artisanal",2015,"VII","anual","CAMARON NAILON",NA,0
"artisanal",2015,"VII","anual","CANGREJO DORADO DE J. FERNANDEZ",NA,0
"artisanal",2015,"VII","anual","CENTOLLA",NA,0
"artisanal",2015,"VII","anual","CENTOLLON",NA,0
"artisanal",2015,"VII","anual","GAMBA",NA,0
"artisanal",2015,"VII","anual","JAIBA LIMON",3,0
"artisanal",2015,"VII","anual","JAIBA MARMOLA",1,0
"artisanal",2015,"VII","anual","JAIBA MORA",NA,0
"artisanal",2015,"VII","anual","JAIBA PACO",NA,0
"artisanal",2015,"VII","anual","JAIBA PANCHOTE O CANGREJO",NA,0
"artisanal",2015,"VII","anual","JAIBA PANCORA",NA,0
"artisanal",2015,"VII","anual","JAIBA PATUDA",NA,0
"artisanal",2015,"VII","anual","JAIBA PELUDA O PACHONA",NA,0
"artisanal",2015,"VII","anual","JAIBA REINA",NA,0
"artisanal",2015,"VII","anual","JAIBA REMADORA",35,0
"artisanal",2015,"VII","anual","LANGOSTA DE J.FERNANDEZ",NA,0
"artisanal",2015,"VII","anual","LANGOSTA ENANA",NA,0
"artisanal",2015,"VII","anual","LANGOSTINO AMARILLO",NA,0
"artisanal",2015,"VII","anual","LANGOSTINO COLORADO",1,0
"artisanal",2015,"VII","anual","LANGOSTINO ENANO",NA,0
"artisanal",2015,"VII","anual","PICOROCO",NA,0
"artisanal",2015,"VII","anual","PULGA SALTARINA O GAMBITA",NA,0
"artisanal",2015,"VII","anual","ERIZO",NA,0
"artisanal",2015,"VII","anual","MEDUSA",NA,0
"artisanal",2015,"VII","anual","PEPINO DE MAR",NA,0
"artisanal",2015,"VII","anual","PIURE",132,0
"artisanal",2015,"VIII","anual","CHASCA",NA,0
"artisanal",2015,"VIII","anual","CHASCON O HUIRO NEGRO",222,0
"artisanal",2015,"VIII","anual","CHICOREA DE MAR",1150,0
"artisanal",2015,"VIII","anual","COCHAYUYO",4349,0
"artisanal",2015,"VIII","anual","HUIRO",43,0
"artisanal",2015,"VIII","anual","HUIRO PALO",1169,0
"artisanal",2015,"VIII","anual","LECHUGUILLA",NA,0
"artisanal",2015,"VIII","anual","LIQUEN GOMOSO",NA,0
"artisanal",2015,"VIII","anual","LUCHE",121,0
"artisanal",2015,"VIII","anual","LUGA CUCHARA O CORTA",358,0
"artisanal",2015,"VIII","anual","LUGA NEGRA O CRESPA",6816,0
"artisanal",2015,"VIII","anual","LUGA-ROJA",NA,0
"artisanal",2015,"VIII","anual","PELILLO",2089,0
"artisanal",2015,"VIII","anual","ACHA O HACHA",NA,0
"artisanal",2015,"VIII","anual","ALBACORA O PEZ ESPADA / IVI HEHEU",658,0
"artisanal",2015,"VIII","anual","ANCHOVETA",56478,0
"artisanal",2015,"VIII","anual","ANGUILA",NA,0
"artisanal",2015,"VIII","anual","APANADO",NA,0
"artisanal",2015,"VIII","anual","ATUN ALETA AMARILLA / KAHI AVE AVE",4,0
"artisanal",2015,"VIII","anual","ATUN ALETA LARGA",NA,0
"artisanal",2015,"VIII","anual","ATUN CHAUCHERA",1,0
"artisanal",2015,"VIII","anual","ATUN OJOS GRANDES / KAHI MATA TATA",NA,0
"artisanal",2015,"VIII","anual","AZULEJO",1,0
"artisanal",2015,"VIII","anual","BACALADILLO O MOTE",23656,0
"artisanal",2015,"VIII","anual","BACALAO DE J.FERNANDEZ / KOPUKU HAHA ROA",NA,0
"artisanal",2015,"VIII","anual","BACALAO DE PROFUNDIDAD",261,0
"artisanal",2015,"VIII","anual","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO",NA,0
"artisanal",2015,"VIII","anual","BARRACUDA O PETO / KANA KANA",NA,0
"artisanal",2015,"VIII","anual","BLANQUILLO",9,0
"artisanal",2015,"VIII","anual","BONITO",NA,0
"artisanal",2015,"VIII","anual","BRECA O BILAGAY",NA,0
"artisanal",2015,"VIII","anual","BROTULA",NA,0
"artisanal",2015,"VIII","anual","CABALLA",11,0
"artisanal",2015,"VIII","anual","CABINZA",2,0
"artisanal",2015,"VIII","anual","CABRILLA COMUN",31,0
"artisanal",2015,"VIII","anual","CABRILLA ESPANOLA",7,0
"artisanal",2015,"VIII","anual","CANQUE",NA,0
"artisanal",2015,"VIII","anual","CHANCHARRO",1,0
"artisanal",2015,"VIII","anual","COJINOBA DEL NORTE / PIAFRI",114,0
"artisanal",2015,"VIII","anual","COJINOBA DEL SUR O AZUL",NA,0
"artisanal",2015,"VIII","anual","COJINOBA MOTEADA",NA,0
"artisanal",2015,"VIII","anual","CONGRIO COLORADO",158,0
"artisanal",2015,"VIII","anual","CONGRIO DORADO",36,0
"artisanal",2015,"VIII","anual","CONGRIO NEGRO",3,0
"artisanal",2015,"VIII","anual","CORVINA",379,0
"artisanal",2015,"VIII","anual","JERGUILLA",NA,0
"artisanal",2015,"VIII","anual","JUREL",6381,0
"artisanal",2015,"VIII","anual","JUREL DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"VIII","anual","LENGUADO",NA,0
"artisanal",2015,"VIII","anual","LENGUADO DE OJOS CHICOS",2,0
"artisanal",2015,"VIII","anual","LISA",6,0
"artisanal",2015,"VIII","anual","MACHUELO O TRITRE",8247,0
"artisanal",2015,"VIII","anual","MARLIN",NA,0
"artisanal",2015,"VIII","anual","MARLIN RAYADO",NA,0
"artisanal",2015,"VIII","anual","MERLUZA COMUN",1934,0
"artisanal",2015,"VIII","anual","MERLUZA DE COLA",NA,0
"artisanal",2015,"VIII","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"artisanal",2015,"VIII","anual","PAMPANITO",2210,0
"artisanal",2015,"VIII","anual","PEJEGALLO",23,0
"artisanal",2015,"VIII","anual","PEJEPERRO",NA,0
"artisanal",2015,"VIII","anual","PEJERRATA O GRANADERO",NA,0
"artisanal",2015,"VIII","anual","PEJERREY DE MAR",507,0
"artisanal",2015,"VIII","anual","PEJEZORRO",NA,0
"artisanal",2015,"VIII","anual","PESCADO NO CLASIFICADO",NA,0
"artisanal",2015,"VIII","anual","PEZ SOL",NA,0
"artisanal",2015,"VIII","anual","PICHIBUENO",NA,0
"artisanal",2015,"VIII","anual","RAYA VOLANTIN",NA,0
"artisanal",2015,"VIII","anual","REINETA",17089,0
"artisanal",2015,"VIII","anual","REMOREMO",NA,0
"artisanal",2015,"VIII","anual","ROBALO",31,0
"artisanal",2015,"VIII","anual","ROLLIZO",4,0
"artisanal",2015,"VIII","anual","RONCACHO",NA,0
"artisanal",2015,"VIII","anual","SARDINA AUSTRAL",NA,0
"artisanal",2015,"VIII","anual","SARDINA COMUN",280198,0
"artisanal",2015,"VIII","anual","SARDINA ESPANOLA",NA,0
"artisanal",2015,"VIII","anual","SARGO",NA,0
"artisanal",2015,"VIII","anual","SIERRA",1000,0
"artisanal",2015,"VIII","anual","TIBURON O MARRAJO DENTUDO",14,0
"artisanal",2015,"VIII","anual","TIBURON SARDINERO",9,0
"artisanal",2015,"VIII","anual","TOLLO",NA,0
"artisanal",2015,"VIII","anual","TOLLO DE CACHOS",NA,0
"artisanal",2015,"VIII","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA,0
"artisanal",2015,"VIII","anual","VIEJA O MULATA",NA,0
"artisanal",2015,"VIII","anual","ALMEJA",107,0
"artisanal",2015,"VIII","anual","CALAMAR",15,0
"artisanal",2015,"VIII","anual","CARACOL LOCATE",NA,0
"artisanal",2015,"VIII","anual","CARACOL PALO PALO",NA,0
"artisanal",2015,"VIII","anual","CARACOL PICUYO",NA,0
"artisanal",2015,"VIII","anual","CARACOL RUBIO",NA,0
"artisanal",2015,"VIII","anual","CARACOL TEGULA",17,0
"artisanal",2015,"VIII","anual","CARACOL TRUMULCO",92,0
"artisanal",2015,"VIII","anual","CHOCHA",NA,0
"artisanal",2015,"VIII","anual","CHOLGA",143,0
"artisanal",2015,"VIII","anual","CHORITO",12,0
"artisanal",2015,"VIII","anual","CHORO",7,0
"artisanal",2015,"VIII","anual","CULENGUE",NA,0
"artisanal",2015,"VIII","anual","HUEPO O NAVAJA DE MAR",1806,0
"artisanal",2015,"VIII","anual","JIBIA O CALAMAR ROJO",24556,0
"artisanal",2015,"VIII","anual","JULIANA O TAWERA",NA,0
"artisanal",2015,"VIII","anual","LAPA BONETE",NA,0
"artisanal",2015,"VIII","anual","LAPA NEGRA",28,0
"artisanal",2015,"VIII","anual","LAPA PICTA",8,0
"artisanal",2015,"VIII","anual","LAPA REINA",NA,0
"artisanal",2015,"VIII","anual","LAPA ROSADA",1,0
"artisanal",2015,"VIII","anual","LOCO",92,0
"artisanal",2015,"VIII","anual","MACHA",6,0
"artisanal",2015,"VIII","anual","NAVAJUELA",4448,0
"artisanal",2015,"VIII","anual","OSTION DEL SUR",NA,0
"artisanal",2015,"VIII","anual","OSTRA CHILENA",NA,0
"artisanal",2015,"VIII","anual","PULPO DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"VIII","anual","PULPO DEL NORTE",NA,0
"artisanal",2015,"VIII","anual","PULPO DEL SUR",NA,0
"artisanal",2015,"VIII","anual","TAQUILLA",1127,0
"artisanal",2015,"VIII","anual","TUMBAO",NA,0
"artisanal",2015,"VIII","anual","CAMARON DE ROCA",NA,0
"artisanal",2015,"VIII","anual","CAMARON NAILON",NA,0
"artisanal",2015,"VIII","anual","CANGREJO DORADO DE J. FERNANDEZ",NA,0
"artisanal",2015,"VIII","anual","CENTOLLA",NA,0
"artisanal",2015,"VIII","anual","CENTOLLON",NA,0
"artisanal",2015,"VIII","anual","GAMBA",NA,0
"artisanal",2015,"VIII","anual","JAIBA LIMON",425,0
"artisanal",2015,"VIII","anual","JAIBA MARMOLA",62,0
"artisanal",2015,"VIII","anual","JAIBA MORA",65,0
"artisanal",2015,"VIII","anual","JAIBA PACO",NA,0
"artisanal",2015,"VIII","anual","JAIBA PANCHOTE O CANGREJO",5,0
"artisanal",2015,"VIII","anual","JAIBA PANCORA",NA,0
"artisanal",2015,"VIII","anual","JAIBA PATUDA",12,0
"artisanal",2015,"VIII","anual","JAIBA PELUDA O PACHONA",237,0
"artisanal",2015,"VIII","anual","JAIBA REINA",117,0
"artisanal",2015,"VIII","anual","JAIBA REMADORA",117,0
"artisanal",2015,"VIII","anual","LANGOSTA DE J.FERNANDEZ",NA,0
"artisanal",2015,"VIII","anual","LANGOSTA ENANA",NA,0
"artisanal",2015,"VIII","anual","LANGOSTINO AMARILLO",25,0
"artisanal",2015,"VIII","anual","LANGOSTINO COLORADO",409,0
"artisanal",2015,"VIII","anual","LANGOSTINO ENANO",NA,0
"artisanal",2015,"VIII","anual","PICOROCO",58,0
"artisanal",2015,"VIII","anual","PULGA SALTARINA O GAMBITA",NA,0
"artisanal",2015,"VIII","anual","ERIZO",1,0
"artisanal",2015,"VIII","anual","MEDUSA",NA,0
"artisanal",2015,"VIII","anual","PEPINO DE MAR",98,0
"artisanal",2015,"VIII","anual","PIURE",375,0
"artisanal",2015,"IX","anual","CHASCA",NA,0
"artisanal",2015,"IX","anual","CHASCON O HUIRO NEGRO",NA,0
"artisanal",2015,"IX","anual","CHICOREA DE MAR",NA,0
"artisanal",2015,"IX","anual","COCHAYUYO",169,0
"artisanal",2015,"IX","anual","HUIRO",NA,0
"artisanal",2015,"IX","anual","HUIRO PALO",NA,0
"artisanal",2015,"IX","anual","LECHUGUILLA",NA,0
"artisanal",2015,"IX","anual","LIQUEN GOMOSO",NA,0
"artisanal",2015,"IX","anual","LUCHE",1,0
"artisanal",2015,"IX","anual","LUGA CUCHARA O CORTA",NA,0
"artisanal",2015,"IX","anual","LUGA NEGRA O CRESPA",4,0
"artisanal",2015,"IX","anual","LUGA-ROJA",3,0
"artisanal",2015,"IX","anual","PELILLO",NA,0
"artisanal",2015,"IX","anual","ACHA O HACHA",NA,0
"artisanal",2015,"IX","anual","ALBACORA O PEZ ESPADA / IVI HEHEU",NA,0
"artisanal",2015,"IX","anual","ANCHOVETA",NA,0
"artisanal",2015,"IX","anual","ANGUILA",NA,0
"artisanal",2015,"IX","anual","APANADO",NA,0
"artisanal",2015,"IX","anual","ATUN ALETA AMARILLA / KAHI AVE AVE",NA,0
"artisanal",2015,"IX","anual","ATUN ALETA LARGA",NA,0
"artisanal",2015,"IX","anual","ATUN CHAUCHERA",NA,0
"artisanal",2015,"IX","anual","ATUN OJOS GRANDES / KAHI MATA TATA",NA,0
"artisanal",2015,"IX","anual","AZULEJO",NA,0
"artisanal",2015,"IX","anual","BACALADILLO O MOTE",NA,0
"artisanal",2015,"IX","anual","BACALAO DE J.FERNANDEZ / KOPUKU HAHA ROA",NA,0
"artisanal",2015,"IX","anual","BACALAO DE PROFUNDIDAD",NA,0
"artisanal",2015,"IX","anual","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO",NA,0
"artisanal",2015,"IX","anual","BARRACUDA O PETO / KANA KANA",NA,0
"artisanal",2015,"IX","anual","BLANQUILLO",NA,0
"artisanal",2015,"IX","anual","BONITO",NA,0
"artisanal",2015,"IX","anual","BRECA O BILAGAY",NA,0
"artisanal",2015,"IX","anual","BROTULA",NA,0
"artisanal",2015,"IX","anual","CABALLA",NA,0
"artisanal",2015,"IX","anual","CABINZA",NA,0
"artisanal",2015,"IX","anual","CABRILLA COMUN",NA,0
"artisanal",2015,"IX","anual","CABRILLA ESPANOLA",NA,0
"artisanal",2015,"IX","anual","CANQUE",NA,0
"artisanal",2015,"IX","anual","CHANCHARRO",NA,0
"artisanal",2015,"IX","anual","COJINOBA DEL NORTE / PIAFRI",NA,0
"artisanal",2015,"IX","anual","COJINOBA DEL SUR O AZUL",NA,0
"artisanal",2015,"IX","anual","COJINOBA MOTEADA",NA,0
"artisanal",2015,"IX","anual","CONGRIO COLORADO",NA,0
"artisanal",2015,"IX","anual","CONGRIO DORADO",NA,0
"artisanal",2015,"IX","anual","CONGRIO NEGRO",NA,0
"artisanal",2015,"IX","anual","CORVINA",128,0
"artisanal",2015,"IX","anual","JERGUILLA",NA,0
"artisanal",2015,"IX","anual","JUREL",NA,0
"artisanal",2015,"IX","anual","JUREL DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"IX","anual","LENGUADO",NA,0
"artisanal",2015,"IX","anual","LENGUADO DE OJOS CHICOS",NA,0
"artisanal",2015,"IX","anual","LISA",NA,0
"artisanal",2015,"IX","anual","MACHUELO O TRITRE",NA,0
"artisanal",2015,"IX","anual","MARLIN",NA,0
"artisanal",2015,"IX","anual","MARLIN RAYADO",NA,0
"artisanal",2015,"IX","anual","MERLUZA COMUN",6,0
"artisanal",2015,"IX","anual","MERLUZA DE COLA",NA,0
"artisanal",2015,"IX","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"artisanal",2015,"IX","anual","PAMPANITO",NA,0
"artisanal",2015,"IX","anual","PEJEGALLO",169,0
"artisanal",2015,"IX","anual","PEJEPERRO",NA,0
"artisanal",2015,"IX","anual","PEJERRATA O GRANADERO",NA,0
"artisanal",2015,"IX","anual","PEJERREY DE MAR",NA,0
"artisanal",2015,"IX","anual","PEJEZORRO",NA,0
"artisanal",2015,"IX","anual","PESCADO NO CLASIFICADO",NA,0
"artisanal",2015,"IX","anual","PEZ SOL",NA,0
"artisanal",2015,"IX","anual","PICHIBUENO",NA,0
"artisanal",2015,"IX","anual","RAYA VOLANTIN",NA,0
"artisanal",2015,"IX","anual","REINETA",128,0
"artisanal",2015,"IX","anual","REMOREMO",NA,0
"artisanal",2015,"IX","anual","ROBALO",6,0
"artisanal",2015,"IX","anual","ROLLIZO",NA,0
"artisanal",2015,"IX","anual","RONCACHO",NA,0
"artisanal",2015,"IX","anual","SARDINA AUSTRAL",NA,0
"artisanal",2015,"IX","anual","SARDINA COMUN",NA,0
"artisanal",2015,"IX","anual","SARDINA ESPANOLA",NA,0
"artisanal",2015,"IX","anual","SARGO",NA,0
"artisanal",2015,"IX","anual","SIERRA",303,0
"artisanal",2015,"IX","anual","TIBURON O MARRAJO DENTUDO",NA,0
"artisanal",2015,"IX","anual","TIBURON SARDINERO",NA,0
"artisanal",2015,"IX","anual","TOLLO",8,0
"artisanal",2015,"IX","anual","TOLLO DE CACHOS",NA,0
"artisanal",2015,"IX","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA,0
"artisanal",2015,"IX","anual","VIEJA O MULATA",NA,0
"artisanal",2015,"IX","anual","ALMEJA",NA,0
"artisanal",2015,"IX","anual","CALAMAR",NA,0
"artisanal",2015,"IX","anual","CARACOL LOCATE",NA,0
"artisanal",2015,"IX","anual","CARACOL PALO PALO",NA,0
"artisanal",2015,"IX","anual","CARACOL PICUYO",NA,0
"artisanal",2015,"IX","anual","CARACOL RUBIO",NA,0
"artisanal",2015,"IX","anual","CARACOL TEGULA",NA,0
"artisanal",2015,"IX","anual","CARACOL TRUMULCO",NA,0
"artisanal",2015,"IX","anual","CHOCHA",NA,0
"artisanal",2015,"IX","anual","CHOLGA",NA,0
"artisanal",2015,"IX","anual","CHORITO",NA,0
"artisanal",2015,"IX","anual","CHORO",6,0
"artisanal",2015,"IX","anual","CULENGUE",NA,0
"artisanal",2015,"IX","anual","HUEPO O NAVAJA DE MAR",NA,0
"artisanal",2015,"IX","anual","JIBIA O CALAMAR ROJO",NA,0
"artisanal",2015,"IX","anual","JULIANA O TAWERA",NA,0
"artisanal",2015,"IX","anual","LAPA BONETE",NA,0
"artisanal",2015,"IX","anual","LAPA NEGRA",NA,0
"artisanal",2015,"IX","anual","LAPA PICTA",NA,0
"artisanal",2015,"IX","anual","LAPA REINA",NA,0
"artisanal",2015,"IX","anual","LAPA ROSADA",NA,0
"artisanal",2015,"IX","anual","LOCO",1,0
"artisanal",2015,"IX","anual","MACHA",NA,0
"artisanal",2015,"IX","anual","NAVAJUELA",NA,0
"artisanal",2015,"IX","anual","OSTION DEL SUR",NA,0
"artisanal",2015,"IX","anual","OSTRA CHILENA",NA,0
"artisanal",2015,"IX","anual","PULPO DE JUAN FERNANDEZ",NA,0
"artisanal",2015,"IX","anual","PULPO DEL NORTE",NA,0
"artisanal",2015,"IX","anual","PULPO DEL SUR",NA,0
"artisanal",2015,"IX","anual","TAQUILLA",NA,0
"artisanal",2015,"IX","anual","TUMBAO",NA,0
"artisanal",2015,"IX","anual","CAMARON DE ROCA",NA,0
"artisanal",2015,"IX","anual","CAMARON NAILON",NA,0
"artisanal",2015,"IX","anual","CANGREJO DORADO DE J. FERNANDEZ",NA,0
"artisanal",2015,"IX","anual","CENTOLLA",NA,0
"artisanal",2015,"IX","anual","CENTOLLON",NA,0
"artisanal",2015,"IX","anual","GAMBA",NA,0
"artisanal",2015,"IX","anual","JAIBA LIMON",NA,0
"artisanal",2015,"IX","anual","JAIBA MARMOLA",22,0
"artisanal",2015,"IX","anual","JAIBA MORA",1,0
"artisanal",2015,"IX","anual","JAIBA PACO",NA,0
"artisanal",2015,"IX","anual","JAIBA PANCHOTE O CANGREJO",NA,0
"artisanal",2015,"IX","anual","JAIBA PANCORA",NA,0
"artisanal",2015,"IX","anual","JAIBA PATUDA",NA,0
"artisanal",2015,"IX","anual","JAIBA PELUDA O PACHONA",NA,0
"artisanal",2015,"IX","anual","JAIBA REINA",NA,0
"artisanal",2015,"IX","anual","JAIBA REMADORA",NA,0
"artisanal",2015,"IX","anual","LANGOSTA DE J.FERNANDEZ",NA,0
"artisanal",2015,"IX","anual","LANGOSTA ENANA",NA,0
"artisanal",2015,"IX","anual","LANGOSTINO AMARILLO",NA,0
"artisanal",2015,"IX","anual","LANGOSTINO COLORADO",NA,0
"artisanal",2015,"IX","anual","LANGOSTINO ENANO",NA,0
"artisanal",2015,"IX","anual","PICOROCO",NA,0
"artisanal",2015,"IX","anual","PULGA SALTARINA O GAMBITA",NA,0
"artisanal",2015,"IX","anual","ERIZO",1,0
"artisanal",2015,"IX","anual","MEDUSA",NA,0
"artisanal",2015,"IX","anual","PEPINO DE MAR",NA,0
"artisanal",2015,"IX","anual","PIURE",1,0
"artisanal",2015,"XIV","anual","CHASCA",NA,0
"artisanal",2015,"XIV","anual","CHASCON O HUIRO NEGRO",11,0
"artisanal",2015,"XIV","anual","CHICOREA DE MAR",NA,0
"artisanal",2015,"XIV","anual","COCHAYUYO",479,0
