"chl_name","m_p","region","tons","product","year","use"
"BROTULA","M","X",0,"frozen",2013,"HC"
"BROTULA","P","X",0,"frozen",2013,"HC"
"CABALLA","M","X",0,"frozen",2013,"HC"
"CABALLA","P","X",0,"frozen",2013,"HC"
"CABRILLA","M","X",0,"frozen",2013,"HC"
"CABRILLA","P","X",0,"frozen",2013,"HC"
"CHANCHARRO","M","X",0,"frozen",2013,"HC"
"CHANCHARRO","P","X",0,"frozen",2013,"HC"
"COJINOBA DEL SUR","M","X",0,"frozen",2013,"HC"
"COJINOBA DEL SUR","P","X",0,"frozen",2013,"HC"
"COJINOBA MOTEADA","M","X",0,"frozen",2013,"HC"
"COJINOBA MOTEADA","P","X",0,"frozen",2013,"HC"
"CONGRIO COLORADO","M","X",0,"frozen",2013,"HC"
"CONGRIO COLORADO","P","X",0,"frozen",2013,"HC"
"CONGRIO DORADO","M","X",132,"frozen",2013,"HC"
"CONGRIO DORADO","P","X",132,"frozen",2013,"HC"
"CONGRIO NEGRO","M","X",0,"frozen",2013,"HC"
"CONGRIO NEGRO","P","X",0,"frozen",2013,"HC"
"CORVINA","M","X",0,"frozen",2013,"HC"
"CORVINA","P","X",0,"frozen",2013,"HC"
"DORADO DE ALTURA","M","X",0,"frozen",2013,"HC"
"DORADO DE ALTURA","P","X",0,"frozen",2013,"HC"
"JUREL","M","X",0,"frozen",2013,"HC"
"JUREL","P","X",0,"frozen",2013,"HC"
"KONSO","M","X",0,"frozen",2013,"HC"
"KONSO","P","X",0,"frozen",2013,"HC"
"MACHUELO O TRITRE","M","X",0,"frozen",2013,"HC"
"MACHUELO O TRITRE","P","X",0,"frozen",2013,"HC"
"MERLUZA COMUN","M","X",2,"frozen",2013,"HC"
"MERLUZA COMUN","P","X",1,"frozen",2013,"HC"
"MERLUZA DE COLA","M","X",0,"frozen",2013,"HC"
"MERLUZA DE COLA","P","X",0,"frozen",2013,"HC"
"MERLUZA DE TRES ALETAS","M","X",0,"frozen",2013,"HC"
"MERLUZA DE TRES ALETAS","P","X",0,"frozen",2013,"HC"
"MERLUZA DEL SUR O AUSTRAL","M","X",327,"frozen",2013,"HC"
"MERLUZA DEL SUR O AUSTRAL","P","X",325,"frozen",2013,"HC"
"PEJEGALLO","M","X",0,"frozen",2013,"HC"
"PEJEGALLO","P","X",0,"frozen",2013,"HC"
"PEJERREY DE MAR","M","X",130,"frozen",2013,"HC"
"PEJERREY DE MAR","P","X",130,"frozen",2013,"HC"
"PUYE","M","X",0,"frozen",2013,"HC"
"PUYE","P","X",0,"frozen",2013,"HC"
"RAYA ESPINOSA","M","X",44,"frozen",2013,"HC"
"RAYA ESPINOSA","P","X",44,"frozen",2013,"HC"
"RAYA VOLANTIN","M","X",577,"frozen",2013,"HC"
"RAYA VOLANTIN","P","X",566,"frozen",2013,"HC"
"REINETA","M","X",8,"frozen",2013,"HC"
"REINETA","P","X",6,"frozen",2013,"HC"
"ROBALO","M","X",0,"frozen",2013,"HC"
"ROBALO","P","X",0,"frozen",2013,"HC"
"ROLLIZO","M","X",0,"frozen",2013,"HC"
"ROLLIZO","P","X",0,"frozen",2013,"HC"
"SALMON DEL ATLANTICO","M","X",110457,"frozen",2013,"HC"
"SALMON DEL ATLANTICO","P","X",93519,"frozen",2013,"HC"
"SALMON PLATEADO","M","X",82309,"frozen",2013,"HC"
"SALMON PLATEADO","P","X",78392,"frozen",2013,"HC"
"SALMON REY","M","X",657,"frozen",2013,"HC"
"SALMON REY","P","X",657,"frozen",2013,"HC"
"SARDINA COMUN","M","X",0,"frozen",2013,"HC"
"SARDINA COMUN","P","X",0,"frozen",2013,"HC"
"SARDINA ESPANOLA","M","X",0,"frozen",2013,"HC"
"SARDINA ESPANOLA","P","X",0,"frozen",2013,"HC"
"SIERRA","M","X",629,"frozen",2013,"HC"
"SIERRA","P","X",629,"frozen",2013,"HC"
"TIBURON O MARRAJO","M","X",0,"frozen",2013,"HC"
"TIBURON O MARRAJO","P","X",0,"frozen",2013,"HC"
"TRUCHA ARCO IRIS","M","X",66477,"frozen",2013,"HC"
"TRUCHA ARCO IRIS","P","X",55719,"frozen",2013,"HC"
"TURBOT","M","X",0,"frozen",2013,"HC"
"TURBOT","P","X",0,"frozen",2013,"HC"
"VIDRIOLA, PALOMETA, DORADO O TOREMO","M","X",0,"frozen",2013,"HC"
"VIDRIOLA, PALOMETA, DORADO O TOREMO","P","X",0,"frozen",2013,"HC"
"ABALON JAPONES","M","X",0,"frozen",2013,"HC"
"ABALON JAPONES","P","X",0,"frozen",2013,"HC"
"ABALON ROJO","M","X",10,"frozen",2013,"HC"
"ABALON ROJO","P","X",6,"frozen",2013,"HC"
"ALMEJA","M","X",835,"frozen",2013,"HC"
"ALMEJA","P","X",137,"frozen",2013,"HC"
"CARACOL LOCATE","M","X",0,"frozen",2013,"HC"
"CARACOL LOCATE","P","X",0,"frozen",2013,"HC"
"CARACOL PALO PALO","M","X",101,"frozen",2013,"HC"
"CARACOL PALO PALO","P","X",14,"frozen",2013,"HC"
"CARACOL TRUMULCO","M","X",3,"frozen",2013,"HC"
"CARACOL TRUMULCO","P","X",0,"frozen",2013,"HC"
"CHOLGA","M","X",2797,"frozen",2013,"HC"
"CHOLGA","P","X",371,"frozen",2013,"HC"
"CHORITO","M","X",214722,"frozen",2013,"HC"
"CHORITO","P","X",63759,"frozen",2013,"HC"
"CHORO","M","X",219,"frozen",2013,"HC"
"CHORO","P","X",84,"frozen",2013,"HC"
"CULENGUE","M","X",224,"frozen",2013,"HC"
"CULENGUE","P","X",52,"frozen",2013,"HC"
"HUEPO O NAVAJA DE MAR","M","X",32,"frozen",2013,"HC"
"HUEPO O NAVAJA DE MAR","P","X",12,"frozen",2013,"HC"
"JIBIA O CALAMAR ROJO","M","X",297,"frozen",2013,"HC"
"JIBIA O CALAMAR ROJO","P","X",274,"frozen",2013,"HC"
"JULIANA O TAWERA","M","X",3496,"frozen",2013,"HC"
"JULIANA O TAWERA","P","X",2334,"frozen",2013,"HC"
"LAPA NEGRA","M","X",6,"frozen",2013,"HC"
"LAPA NEGRA","P","X",2,"frozen",2013,"HC"
"LOCO","M","X",392,"frozen",2013,"HC"
"LOCO","P","X",133,"frozen",2013,"HC"
"MACHA","M","X",278,"frozen",2013,"HC"
"MACHA","P","X",105,"frozen",2013,"HC"
"NAVAJUELA","M","X",540,"frozen",2013,"HC"
"NAVAJUELA","P","X",209,"frozen",2013,"HC"
"OSTION DEL NORTE","M","X",0,"frozen",2013,"HC"
"OSTION DEL NORTE","P","X",0,"frozen",2013,"HC"
"OSTION DEL SUR","M","X",0,"frozen",2013,"HC"
"OSTION DEL SUR","P","X",0,"frozen",2013,"HC"
"PULPO","M","X",0,"frozen",2013,"HC"
"PULPO","P","X",0,"frozen",2013,"HC"
"PULPO DEL SUR","M","X",173,"frozen",2013,"HC"
"PULPO DEL SUR","P","X",172,"frozen",2013,"HC"
"TAQUILLA","M","X",63,"frozen",2013,"HC"
"TAQUILLA","P","X",12,"frozen",2013,"HC"
"TUMBAO","M","X",562,"frozen",2013,"HC"
"TUMBAO","P","X",107,"frozen",2013,"HC"
"CAMARON NAILON","M","X",0,"frozen",2013,"HC"
"CAMARON NAILON","P","X",0,"frozen",2013,"HC"
"CANGREJO D. DE J. FERNANDEZ","M","X",0,"frozen",2013,"HC"
"CANGREJO D. DE J. FERNANDEZ","P","X",0,"frozen",2013,"HC"
"CENTOLLA","M","X",288,"frozen",2013,"HC"
"CENTOLLA","P","X",135,"frozen",2013,"HC"
"CENTOLLON","M","X",0,"frozen",2013,"HC"
"CENTOLLON","P","X",0,"frozen",2013,"HC"
"GAMBA","M","X",0,"frozen",2013,"HC"
"GAMBA","P","X",0,"frozen",2013,"HC"
"JAIBA LIMON","M","X",0,"frozen",2013,"HC"
"JAIBA LIMON","P","X",0,"frozen",2013,"HC"
"JAIBA MARMOLA","M","X",2525,"frozen",2013,"HC"
"JAIBA MARMOLA","P","X",559,"frozen",2013,"HC"
"JAIBA MORA","M","X",6,"frozen",2013,"HC"
"JAIBA MORA","P","X",1,"frozen",2013,"HC"
"JAIBA PATUDA","M","X",0,"frozen",2013,"HC"
"JAIBA PATUDA","P","X",0,"frozen",2013,"HC"
"JAIBA PELUDA O PACHONA","M","X",63,"frozen",2013,"HC"
"JAIBA PELUDA O PACHONA","P","X",8,"frozen",2013,"HC"
"JAIBA REINA","M","X",0,"frozen",2013,"HC"
"JAIBA REINA","P","X",0,"frozen",2013,"HC"
"JAIBA REMADORA","M","X",4,"frozen",2013,"HC"
"JAIBA REMADORA","P","X",2,"frozen",2013,"HC"
"LANGOSTINO AMARILLO","M","X",0,"frozen",2013,"HC"
"LANGOSTINO AMARILLO","P","X",0,"frozen",2013,"HC"
"LANGOSTINO COLORADO","M","X",0,"frozen",2013,"HC"
"LANGOSTINO COLORADO","P","X",0,"frozen",2013,"HC"
"PICOROCO","M","X",2,"frozen",2013,"HC"
"PICOROCO","P","X",0,"frozen",2013,"HC"
"ERIZO","M","X",7291,"frozen",2013,"HC"
"ERIZO","P","X",444,"frozen",2013,"HC"
"PEPINO DE MAR","M","X",3,"frozen",2013,"HC"
"PEPINO DE MAR","P","X",3,"frozen",2013,"HC"
"PIURE","M","X",604,"frozen",2013,"HC"
"PIURE","P","X",95,"frozen",2013,"HC"
"ALBACORA O PEZ ESPADA","M","XI",0,"frozen",2013,"HC"
"ALBACORA O PEZ ESPADA","P","XI",0,"frozen",2013,"HC"
"ANCHOVETA","M","XI",0,"frozen",2013,"HC"
"ANCHOVETA","P","XI",0,"frozen",2013,"HC"
"ANGUILA","M","XI",0,"frozen",2013,"HC"
"ANGUILA","P","XI",0,"frozen",2013,"HC"
"AZULEJO","M","XI",0,"frozen",2013,"HC"
"AZULEJO","P","XI",0,"frozen",2013,"HC"
"BACALAO DE PROFUNDIDAD","M","XI",0,"frozen",2013,"HC"
"BACALAO DE PROFUNDIDAD","P","XI",0,"frozen",2013,"HC"
"BESUGO","M","XI",0,"frozen",2013,"HC"
"BESUGO","P","XI",0,"frozen",2013,"HC"
"BLANQUILLO","M","XI",0,"frozen",2013,"HC"
"BLANQUILLO","P","XI",0,"frozen",2013,"HC"
"BRECA O BILAGAY","M","XI",0,"frozen",2013,"HC"
"BRECA O BILAGAY","P","XI",0,"frozen",2013,"HC"
"BROTULA","M","XI",4,"frozen",2013,"HC"
"BROTULA","P","XI",3,"frozen",2013,"HC"
"CABALLA","M","XI",0,"frozen",2013,"HC"
"CABALLA","P","XI",0,"frozen",2013,"HC"
"CABRILLA","M","XI",0,"frozen",2013,"HC"
"CABRILLA","P","XI",0,"frozen",2013,"HC"
"CHANCHARRO","M","XI",5,"frozen",2013,"HC"
"CHANCHARRO","P","XI",5,"frozen",2013,"HC"
"COJINOBA DEL SUR","M","XI",28,"frozen",2013,"HC"
"COJINOBA DEL SUR","P","XI",20,"frozen",2013,"HC"
"COJINOBA MOTEADA","M","XI",611,"frozen",2013,"HC"
"COJINOBA MOTEADA","P","XI",402,"frozen",2013,"HC"
