"","year","code","fresh","frozen","surimi","dried","wet","smoked","canned","fish_meal","oil","agar","dried_algae","dehid","alginato","carragenina","colagar"
"2718","2016",14004,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","2016",14008,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2720","2016",14009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2721","2016",14010,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","2016",14014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"2723","2016",1011,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","2016",1094,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","2016",1095,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"2726","2016",1096,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"2727","2016",1106,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","2016",15001,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"2729","2016",15004,"1",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"2730","2017",1075,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"2731","2017",1085,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","2017",1101,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"2733","2017",1102,"1",NA,NA,NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA
"2734","2017",1107,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735","2017",1109,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736","2017",1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2737","2017",1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2738","2017",1123,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739","2017",1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2740","2017",1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2741","2017",1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2742","2017",1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2743","2017",1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2744","2017",1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2745","2017",1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2746","2017",1141,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747","2017",1142,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"2748","2017",1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2749","2017",1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2750","2017",1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2751","2017",1150,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2752","2017",1151,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2753","2017",1152,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2754","2017",1154,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2755","2017",1155,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2756","2017",1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2757","2017",1159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2758","2017",1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2759","2017",1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2760","2017",1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2761","2017",1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2762","2017",1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2763","2017",1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2764","2017",1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2765","2017",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2766","2017",2005,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767","2017",2011,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768","2017",2042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2769","2017",2046,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2770","2017",2074,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2771","2017",2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2772","2017",2086,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2773","2017",2092,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"2774","2017",2098,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2775","2017",2103,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2776","2017",2104,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2777","2017",2115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2778","2017",2124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2779","2017",2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2780","2017",2137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2781","2017",2138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2782","2017",2142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2783","2017",2146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2784","2017",2149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2785","2017",2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2786","2017",2156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2787","2017",2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2788","2017",2161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2789","2017",2165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2790","2017",2167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2791","2017",2169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2792","2017",2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2793","2017",2173,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2794","2017",2176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2795","2017",2178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2796","2017",2179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2797","2017",2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2798","2017",2181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2799","2017",2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2800","2017",2188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2801","2017",2189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2802","2017",2194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2803","2017",2199,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804","2017",2203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2805","2017",2205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2806","2017",2208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2807","2017",2210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2808","2017",2212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2809","2017",2215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2810","2017",2220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2811","2017",2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2812","2017",2224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2813","2017",2228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2814","2017",2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2815","2017",2237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2816","2017",2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2817","2017",2243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2818","2017",2246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2819","2017",2251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2820","2017",2252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2821","2017",2255,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822","2017",2256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2823","2017",2259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2824","2017",2260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2825","2017",2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2826","2017",2262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2827","2017",2264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2828","2017",2265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2829","2017",2266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2830","2017",2267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2831","2017",2268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2832","2017",2269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2833","2017",2271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2834","2017",2272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2835","2017",2274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2836","2017",2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2837","2017",2276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2838","2017",2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2839","2017",2278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2840","2017",2279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2841","2017",2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2842","2017",2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2843","2017",2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2844","2017",2284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2845","2017",2285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2846","2017",2286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2847","2017",2287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2848","2017",2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2849","2017",2291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2850","2017",2292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2851","2017",2294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2852","2017",3061,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2853","2017",3086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2854","2017",3087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2855","2017",3088,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856","2017",3093,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2857","2017",3113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2858","2017",3122,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2859","2017",3123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2860","2017",3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2861","2017",3129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2862","2017",3130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2863","2017",3133,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA
"2864","2017",3143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2865","2017",3146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2866","2017",3148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2867","2017",3150,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2868","2017",3154,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2869","2017",3157,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2870","2017",3163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2871","2017",3164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2872","2017",3167,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873","2017",3170,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2874","2017",3173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2875","2017",3179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2876","2017",3185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2877","2017",3187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2878","2017",3192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2879","2017",3193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2880","2017",3194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2881","2017",3196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2882","2017",3197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2883","2017",3205,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2884","2017",3208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2885","2017",3217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2886","2017",3221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2887","2017",3227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2888","2017",3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2889","2017",3235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2890","2017",3236,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","2017",3237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2892","2017",3238,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","2017",3239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2894","2017",3243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2895","2017",3245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2896","2017",3246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2897","2017",3247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2898","2017",3249,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","2017",3250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2900","2017",3252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2901","2017",3255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2902","2017",3257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2903","2017",3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2904","2017",3259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2905","2017",3263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2906","2017",3264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2907","2017",3265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2908","2017",3266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2909","2017",3267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2910","2017",3269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2911","2017",3271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2912","2017",3272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2913","2017",3273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2914","2017",3275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2915","2017",3277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2916","2017",3278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2917","2017",4007,"1","1",NA,NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA
"2918","2017",4040,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","2017",4053,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","2017",4054,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921","2017",4059,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922","2017",4069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2923","2017",4074,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","2017",4078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2925","2017",4085,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","2017",4089,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927","2017",4090,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2928","2017",4091,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929","2017",4092,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930","2017",4094,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931","2017",4101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2932","2017",4102,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933","2017",4109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2934","2017",4114,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","2017",4115,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","2017",4120,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937","2017",4123,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938","2017",4130,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939","2017",4131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2940","2017",4133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2941","2017",4136,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"2942","2017",4139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2943","2017",4141,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944","2017",4144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2945","2017",4146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2946","2017",4148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2947","2017",4149,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948","2017",4150,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949","2017",4153,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"2950","2017",4154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2951","2017",4156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2952","2017",4158,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953","2017",4159,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954","2017",4160,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","2017",4161,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956","2017",4162,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2957","2017",4163,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958","2017",4165,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959","2017",4167,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960","2017",4169,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","2017",4172,"1","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"2962","2017",4174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2963","2017",4180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2964","2017",4183,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965","2017",4190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2966","2017",4192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2967","2017",4193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2968","2017",4202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2969","2017",4203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2970","2017",4204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"2971","2017",4205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
